name,stra.112,stra.1443,stra.2774,stra.4105,stra.13542,stra.13663,stra.13784,stra.13905,stra.14026,stra.14642,stra.13321
175,3.01E-09,2.73E-09,2.45E-09,2.21E-09,8.86E-05,5.02E-05,2.46E-05,9.81E-06,2.88E-06,0.000117375,1.19E-29
176,2.81E-09,2.55E-09,2.29E-09,2.06E-09,8.98E-05,5.09E-05,2.49E-05,9.92E-06,2.91E-06,0.000118581,8.10E-30
177,2.63E-09,2.38E-09,2.14E-09,1.93E-09,9.11E-05,5.16E-05,2.52E-05,1.00E-05,2.93E-06,0.000119803,5.52E-30
178,2.45E-09,2.23E-09,2.00E-09,1.80E-09,9.24E-05,5.23E-05,2.55E-05,1.01E-05,2.96E-06,0.000121041,3.76E-30
179,2.29E-09,2.08E-09,1.87E-09,1.69E-09,9.37E-05,5.30E-05,2.59E-05,1.03E-05,2.99E-06,0.000122296,2.57E-30
180,2.14E-09,1.95E-09,1.75E-09,1.58E-09,9.50E-05,5.38E-05,2.62E-05,1.04E-05,3.02E-06,0.000123567,1.75E-30
181,2.00E-09,1.82E-09,1.64E-09,1.47E-09,9.64E-05,5.45E-05,2.66E-05,1.05E-05,3.04E-06,0.000124856,1.19E-30
182,1.87E-09,1.70E-09,1.53E-09,1.38E-09,9.78E-05,5.53E-05,2.69E-05,1.06E-05,3.07E-06,0.000126163,8.14E-31
183,1.75E-09,1.59E-09,1.43E-09,1.29E-09,9.92E-05,5.61E-05,2.73E-05,1.08E-05,3.10E-06,0.000127487,5.55E-31
184,1.64E-09,1.49E-09,1.34E-09,1.20E-09,0.000100688,5.69E-05,2.76E-05,1.09E-05,3.13E-06,0.000128829,3.78E-31
185,1.53E-09,1.39E-09,1.25E-09,1.13E-09,0.000102175,5.77E-05,2.80E-05,1.10E-05,3.16E-06,0.000130191,2.58E-31
186,1.43E-09,1.30E-09,1.17E-09,1.05E-09,0.000103693,5.85E-05,2.84E-05,1.12E-05,3.20E-06,0.000131571,1.76E-31
187,1.34E-09,1.21E-09,1.09E-09,9.84E-10,0.000105243,5.94E-05,2.88E-05,1.13E-05,3.23E-06,0.00013297,1.20E-31
188,1.25E-09,1.13E-09,1.02E-09,9.19E-10,0.000106825,6.03E-05,2.92E-05,1.14E-05,3.26E-06,0.000134389,8.19E-32
189,1.17E-09,1.06E-09,9.53E-10,8.59E-10,0.000108441,6.11E-05,2.96E-05,1.16E-05,3.30E-06,0.000135828,5.58E-32
190,1.09E-09,9.91E-10,8.91E-10,8.03E-10,0.000110092,6.21E-05,3.00E-05,1.17E-05,3.33E-06,0.000137288,3.81E-32
191,1.02E-09,9.26E-10,8.33E-10,7.51E-10,0.000111778,6.30E-05,3.05E-05,1.19E-05,3.37E-06,0.000138768,2.60E-32
192,9.54E-10,8.66E-10,7.78E-10,7.02E-10,0.0001135,6.40E-05,3.09E-05,1.21E-05,3.41E-06,0.00014027,1.77E-32
193,8.92E-10,8.09E-10,7.28E-10,6.56E-10,0.00011526,6.49E-05,3.14E-05,1.22E-05,3.45E-06,0.000141794,1.21E-32
194,8.34E-10,7.57E-10,6.80E-10,6.14E-10,0.000117058,6.59E-05,3.18E-05,1.24E-05,3.48E-06,0.00014334,8.26E-33
195,7.79E-10,7.07E-10,6.36E-10,5.74E-10,0.000118896,6.69E-05,3.23E-05,1.26E-05,3.52E-06,0.000144908,5.64E-33
196,7.29E-10,6.61E-10,5.94E-10,5.36E-10,0.000120774,6.80E-05,3.28E-05,1.27E-05,3.57E-06,0.0001465,3.85E-33
197,6.81E-10,6.18E-10,5.56E-10,5.01E-10,0.000122695,6.91E-05,3.33E-05,1.29E-05,3.61E-06,0.000148115,2.63E-33
198,6.37E-10,5.78E-10,5.20E-10,4.69E-10,0.000124658,7.02E-05,3.38E-05,1.31E-05,3.65E-06,0.000149755,1.79E-33
199,5.95E-10,5.40E-10,4.86E-10,4.38E-10,0.000126666,7.13E-05,3.43E-05,1.33E-05,3.70E-06,0.000151419,1.23E-33
200,5.56E-10,5.05E-10,4.54E-10,4.10E-10,0.000128719,7.24E-05,3.48E-05,1.35E-05,3.74E-06,0.000153109,8.37E-34
201,5.20E-10,4.72E-10,4.25E-10,3.83E-10,0.00013082,7.36E-05,3.54E-05,1.37E-05,3.79E-06,0.000154824,5.72E-34
202,4.86E-10,4.41E-10,3.97E-10,3.58E-10,0.000132969,7.48E-05,3.59E-05,1.39E-05,3.84E-06,0.000156565,3.91E-34
203,4.55E-10,4.13E-10,3.71E-10,3.35E-10,0.000135168,7.60E-05,3.65E-05,1.41E-05,3.89E-06,0.000158334,2.67E-34
204,4.25E-10,3.86E-10,3.47E-10,3.13E-10,0.000137418,7.73E-05,3.71E-05,1.43E-05,3.94E-06,0.00016013,1.83E-34
205,3.97E-10,3.61E-10,3.24E-10,2.93E-10,0.000139721,7.86E-05,3.77E-05,1.45E-05,3.99E-06,0.000161954,1.25E-34
206,3.72E-10,3.37E-10,3.03E-10,2.74E-10,0.000142078,7.99E-05,3.83E-05,1.47E-05,4.04E-06,0.000163807,8.53E-35
207,3.47E-10,3.15E-10,2.84E-10,2.56E-10,0.000144492,8.13E-05,3.90E-05,1.49E-05,4.10E-06,0.00016569,5.84E-35
208,3.25E-10,2.95E-10,2.65E-10,2.40E-10,0.000146964,8.26E-05,3.96E-05,1.52E-05,4.15E-06,0.000167603,3.99E-35
209,3.04E-10,2.76E-10,2.48E-10,2.24E-10,0.000149496,8.41E-05,4.03E-05,1.54E-05,4.21E-06,0.000169546,2.73E-35
210,2.84E-10,2.58E-10,2.32E-10,2.09E-10,0.00015209,8.55E-05,4.10E-05,1.57E-05,4.27E-06,0.000171521,1.87E-35
211,2.66E-10,2.41E-10,2.17E-10,1.96E-10,0.000154747,8.70E-05,4.17E-05,1.59E-05,4.33E-06,0.000173529,1.28E-35
212,2.48E-10,2.25E-10,2.03E-10,1.83E-10,0.00015747,8.86E-05,4.24E-05,1.62E-05,4.40E-06,0.00017557,8.76E-36
213,2.32E-10,2.11E-10,1.90E-10,1.71E-10,0.000160261,9.01E-05,4.31E-05,1.65E-05,4.46E-06,0.000177644,6.00E-36
214,2.17E-10,1.97E-10,1.77E-10,1.60E-10,0.000163123,9.18E-05,4.39E-05,1.67E-05,4.53E-06,0.000179754,4.11E-36
215,2.03E-10,1.84E-10,1.66E-10,1.50E-10,0.000166056,9.34E-05,4.47E-05,1.70E-05,4.60E-06,0.000181899,2.81E-36
216,1.90E-10,1.72E-10,1.55E-10,1.40E-10,0.000169065,9.51E-05,4.55E-05,1.73E-05,4.67E-06,0.00018408,1.93E-36
217,1.78E-10,1.61E-10,1.45E-10,1.31E-10,0.000172151,9.69E-05,4.63E-05,1.76E-05,4.74E-06,0.000186299,1.32E-36
218,1.66E-10,1.51E-10,1.36E-10,1.23E-10,0.000175317,9.87E-05,4.71E-05,1.79E-05,4.82E-06,0.000188557,9.07E-37
219,1.55E-10,1.41E-10,1.27E-10,1.15E-10,0.000178565,0.000100522,4.80E-05,1.82E-05,4.90E-06,0.000190854,6.22E-37
220,1.45E-10,1.32E-10,1.19E-10,1.07E-10,0.000181899,0.000102421,4.89E-05,1.86E-05,4.98E-06,0.000193191,4.27E-37
221,1.36E-10,1.23E-10,1.11E-10,1.01E-10,0.000185322,0.000104374,4.98E-05,1.89E-05,5.06E-06,0.00019557,2.93E-37
222,1.27E-10,1.15E-10,1.04E-10,9.40E-11,0.000188836,0.000106381,5.08E-05,1.93E-05,5.14E-06,0.000197991,2.01E-37
223,1.19E-10,1.08E-10,9.73E-11,8.80E-11,0.000192446,0.000108445,5.18E-05,1.96E-05,5.23E-06,0.000200456,1.38E-37
224,1.11E-10,1.01E-10,9.10E-11,8.23E-11,0.000196153,0.000110567,5.28E-05,2.00E-05,5.32E-06,0.000202966,9.48E-38
225,1.04E-10,9.46E-11,8.52E-11,7.71E-11,0.000199962,0.000112751,5.38E-05,2.04E-05,5.42E-06,0.000205522,6.52E-38
226,9.75E-11,8.85E-11,7.97E-11,7.21E-11,0.000203877,0.000114999,5.49E-05,2.08E-05,5.51E-06,0.000208126,4.48E-38
227,9.12E-11,8.28E-11,7.46E-11,6.75E-11,0.000207901,0.000117312,5.60E-05,2.12E-05,5.61E-06,0.000210778,3.08E-38
228,8.53E-11,7.75E-11,6.98E-11,6.32E-11,0.000212038,0.000119694,5.71E-05,2.16E-05,5.72E-06,0.000213481,2.12E-38
229,7.99E-11,7.25E-11,6.53E-11,5.91E-11,0.000216293,0.000122147,5.83E-05,2.20E-05,5.82E-06,0.000216234,1.46E-38
230,7.47E-11,6.79E-11,6.11E-11,5.53E-11,0.00022067,0.000124674,5.95E-05,2.25E-05,5.93E-06,0.000219041,1.00E-38
231,6.99E-11,6.35E-11,5.72E-11,5.18E-11,0.000225174,0.000127278,6.08E-05,2.29E-05,6.05E-06,0.000221903,6.92E-39
232,6.55E-11,5.95E-11,5.36E-11,4.85E-11,0.000229808,0.000129962,6.20E-05,2.34E-05,6.16E-06,0.00022482,4.77E-39
233,6.13E-11,5.57E-11,5.01E-11,4.54E-11,0.00023458,0.000132729,6.34E-05,2.39E-05,6.29E-06,0.000227795,3.29E-39
234,5.74E-11,5.21E-11,4.69E-11,4.25E-11,0.000239493,0.000135582,6.47E-05,2.44E-05,6.41E-06,0.00023083,2.27E-39
235,5.37E-11,4.88E-11,4.40E-11,3.98E-11,0.000244554,0.000138527,6.62E-05,2.49E-05,6.54E-06,0.000233926,1.56E-39
236,5.03E-11,4.57E-11,4.12E-11,3.73E-11,0.000249767,0.000141565,6.76E-05,2.55E-05,6.68E-06,0.000237086,1.08E-39
237,4.71E-11,4.28E-11,3.85E-11,3.49E-11,0.000255141,0.000144701,6.91E-05,2.60E-05,6.82E-06,0.00024031,7.45E-40
238,4.41E-11,4.01E-11,3.61E-11,3.27E-11,0.00026068,0.000147939,7.07E-05,2.66E-05,6.96E-06,0.000243602,5.15E-40
239,4.13E-11,3.75E-11,3.38E-11,3.07E-11,0.000266392,0.000151284,7.23E-05,2.72E-05,7.11E-06,0.000246963,3.56E-40
240,3.87E-11,3.51E-11,3.17E-11,2.87E-11,0.000272283,0.00015474,7.40E-05,2.78E-05,7.27E-06,0.000250396,2.46E-40
241,3.62E-11,3.29E-11,2.97E-11,2.69E-11,0.000278362,0.000158312,7.57E-05,2.85E-05,7.43E-06,0.000253902,1.70E-40
242,3.39E-11,3.08E-11,2.78E-11,2.52E-11,0.000284637,0.000162005,7.75E-05,2.91E-05,7.60E-06,0.000257485,1.18E-40
243,3.18E-11,2.89E-11,2.60E-11,2.36E-11,0.000291114,0.000165825,7.94E-05,2.98E-05,7.78E-06,0.000261146,8.17E-41
244,2.98E-11,2.71E-11,2.44E-11,2.21E-11,0.000297805,0.000169777,8.13E-05,3.06E-05,7.96E-06,0.000264889,5.67E-41
245,2.79E-11,2.54E-11,2.29E-11,2.08E-11,0.000304716,0.000173869,8.33E-05,3.13E-05,8.15E-06,0.000268716,3.93E-41
246,2.62E-11,2.38E-11,2.14E-11,1.95E-11,0.00031186,0.000178105,8.54E-05,3.21E-05,8.34E-06,0.000272631,2.73E-41
247,2.45E-11,2.23E-11,2.01E-11,1.82E-11,0.000319244,0.000182492,8.75E-05,3.29E-05,8.55E-06,0.000276635,1.89E-41
248,2.30E-11,2.09E-11,1.88E-11,1.71E-11,0.000326882,0.000187039,8.98E-05,3.37E-05,8.76E-06,0.000280733,1.32E-41
249,2.15E-11,1.96E-11,1.77E-11,1.60E-11,0.000334783,0.000191753,9.21E-05,3.46E-05,8.98E-06,0.000284928,9.15E-42
250,2.02E-11,1.84E-11,1.66E-11,1.50E-11,0.000342961,0.000196641,9.45E-05,3.55E-05,9.21E-06,0.000289222,6.37E-42
251,1.89E-11,1.72E-11,1.55E-11,1.41E-11,0.000351428,0.000201712,9.70E-05,3.65E-05,9.45E-06,0.000293621,4.43E-42
252,1.78E-11,1.61E-11,1.46E-11,1.32E-11,0.000360198,0.000206976,9.96E-05,3.75E-05,9.70E-06,0.000298127,3.09E-42
253,1.67E-11,1.51E-11,1.37E-11,1.24E-11,0.000369285,0.000212442,0.000102298,3.85E-05,9.96E-06,0.000302745,2.15E-42
254,1.56E-11,1.42E-11,1.28E-11,1.17E-11,0.000378704,0.000218121,0.000105115,3.96E-05,1.02E-05,0.000307479,1.50E-42
255,1.47E-11,1.33E-11,1.20E-11,1.09E-11,0.000388473,0.000224023,0.000108048,4.07E-05,1.05E-05,0.000312334,1.05E-42
256,1.38E-11,1.25E-11,1.13E-11,1.03E-11,0.000398607,0.000230159,0.000111104,4.19E-05,1.08E-05,0.000317313,7.33E-43
257,1.29E-11,1.17E-11,1.06E-11,9.64E-12,0.000409126,0.000236544,0.000114289,4.31E-05,1.11E-05,0.000322423,5.13E-43
258,1.21E-11,1.10E-11,9.95E-12,9.05E-12,0.000420049,0.000243189,0.000117611,4.43E-05,1.15E-05,0.000327669,3.59E-43
259,1.14E-11,1.03E-11,9.35E-12,8.50E-12,0.000431396,0.000250109,0.000121078,4.57E-05,1.18E-05,0.000333055,2.52E-43
260,1.07E-11,9.72E-12,8.78E-12,7.99E-12,0.000443191,0.000257319,0.000124697,4.71E-05,1.22E-05,0.000338588,1.76E-43
261,1.00E-11,9.13E-12,8.25E-12,7.50E-12,0.000455455,0.000264835,0.000128478,4.85E-05,1.25E-05,0.000344274,1.24E-43
262,9.42E-12,8.57E-12,7.75E-12,7.05E-12,0.000468216,0.000272674,0.00013243,5.00E-05,1.29E-05,0.00035012,8.70E-44
263,8.85E-12,8.06E-12,7.28E-12,6.63E-12,0.000481498,0.000280856,0.000136563,5.16E-05,1.33E-05,0.000356133,6.12E-44
264,8.32E-12,7.57E-12,6.84E-12,6.23E-12,0.000495332,0.000289399,0.000140889,5.33E-05,1.38E-05,0.000362319,4.30E-44
265,7.82E-12,7.12E-12,6.43E-12,5.86E-12,0.000509748,0.000298325,0.000145419,5.51E-05,1.42E-05,0.000368686,3.03E-44
266,7.35E-12,6.69E-12,6.05E-12,5.51E-12,0.000524779,0.000307657,0.000150166,5.69E-05,1.47E-05,0.000375244,2.14E-44
267,6.91E-12,6.29E-12,5.69E-12,5.18E-12,0.000540459,0.00031742,0.000155144,5.89E-05,1.52E-05,0.000382,1.51E-44
268,6.50E-12,5.92E-12,5.35E-12,4.88E-12,0.000556828,0.00032764,0.000160368,6.09E-05,1.57E-05,0.000388964,1.07E-44
269,6.12E-12,5.57E-12,5.04E-12,4.59E-12,0.000573925,0.000338345,0.000165853,6.31E-05,1.63E-05,0.000396146,7.56E-45
270,5.76E-12,5.24E-12,4.74E-12,4.32E-12,0.000591794,0.000349567,0.000171618,6.53E-05,1.69E-05,0.000403556,5.35E-45
271,5.42E-12,4.93E-12,4.46E-12,4.07E-12,0.000610482,0.000361338,0.00017768,6.77E-05,1.75E-05,0.000411206,3.80E-45
272,5.10E-12,4.65E-12,4.20E-12,3.83E-12,0.00063004,0.000373695,0.00018406,7.02E-05,1.82E-05,0.000419108,2.70E-45
273,4.80E-12,4.38E-12,3.96E-12,3.61E-12,0.000650522,0.000386676,0.00019078,7.29E-05,1.89E-05,0.000427275,1.92E-45
274,4.53E-12,4.12E-12,3.73E-12,3.41E-12,0.000671987,0.000400323,0.000197865,7.57E-05,1.96E-05,0.000435719,1.37E-45
275,4.27E-12,3.88E-12,3.52E-12,3.21E-12,0.0006945,0.000414682,0.00020534,7.86E-05,2.04E-05,0.000444457,9.74E-46
276,4.02E-12,3.66E-12,3.32E-12,3.03E-12,0.000718129,0.000429803,0.000213235,8.18E-05,2.12E-05,0.000453504,6.95E-46
277,3.79E-12,3.45E-12,3.13E-12,2.86E-12,0.000742948,0.00044574,0.000221579,8.51E-05,2.21E-05,0.000462877,4.97E-46
278,3.58E-12,3.26E-12,2.95E-12,2.70E-12,0.000769041,0.000462551,0.000230407,8.87E-05,2.31E-05,0.000472594,3.56E-46
279,3.38E-12,3.08E-12,2.79E-12,2.55E-12,0.000796493,0.000480301,0.000239757,9.24E-05,2.41E-05,0.000482675,2.55E-46
280,3.19E-12,2.90E-12,2.63E-12,2.41E-12,0.000825403,0.000499061,0.000249668,9.64E-05,2.51E-05,0.000493141,1.83E-46
281,3.01E-12,2.74E-12,2.49E-12,2.27E-12,0.000855875,0.000518906,0.000260187,0.000100635,2.63E-05,0.000504015,1.32E-46
282,2.84E-12,2.59E-12,2.35E-12,2.15E-12,0.000888023,0.000539922,0.000271362,0.000105157,2.75E-05,0.000515322,9.52E-47
283,2.69E-12,2.45E-12,2.22E-12,2.03E-12,0.000921972,0.0005622,0.000283248,0.000109982,2.88E-05,0.000527088,6.88E-47
284,2.54E-12,2.32E-12,2.10E-12,1.92E-12,0.00095786,0.000585843,0.000295904,0.000115135,3.02E-05,0.000539342,4.97E-47
285,2.40E-12,2.19E-12,1.99E-12,1.82E-12,0.000995838,0.000610962,0.000309397,0.000120646,3.17E-05,0.000552117,3.61E-47
286,2.28E-12,2.08E-12,1.88E-12,1.73E-12,0.00103607,0.000637682,0.000323801,0.000126547,3.33E-05,0.000565447,2.62E-47
287,2.16E-12,1.97E-12,1.79E-12,1.63E-12,0.00107874,0.00066614,0.000339197,0.000132876,3.50E-05,0.000579368,1.91E-47
288,2.04E-12,1.86E-12,1.69E-12,1.55E-12,0.00112405,0.000696487,0.000355676,0.000139673,3.68E-05,0.000593922,1.39E-47
289,1.94E-12,1.77E-12,1.61E-12,1.47E-12,0.00117223,0.000728892,0.00037334,0.000146984,3.89E-05,0.000609154,1.02E-47
290,1.84E-12,1.68E-12,1.52E-12,1.40E-12,0.00122351,0.000763544,0.000392302,0.000154859,4.10E-05,0.000625113,7.45E-48
291,1.75E-12,1.59E-12,1.45E-12,1.33E-12,0.00127817,0.000800652,0.000412688,0.000163357,4.34E-05,0.000641853,5.48E-48
292,1.66E-12,1.51E-12,1.38E-12,1.26E-12,0.00133652,0.00084045,0.000434642,0.000172542,4.59E-05,0.000659434,4.03E-48
293,1.58E-12,1.44E-12,1.31E-12,1.20E-12,0.00139891,0.000883203,0.000458324,0.000182488,4.87E-05,0.00067792,2.98E-48
294,1.50E-12,1.37E-12,1.25E-12,1.14E-12,0.0014657,0.000929205,0.000483916,0.000193278,5.17E-05,0.000697385,2.21E-48
295,1.43E-12,1.31E-12,1.19E-12,1.09E-12,0.00153734,0.00097879,0.000511622,0.000205007,5.50E-05,0.00071791,1.64E-48
296,1.36E-12,1.24E-12,1.13E-12,1.04E-12,0.00161429,0.00103234,0.000541677,0.000217782,5.86E-05,0.000739583,1.22E-48
297,1.30E-12,1.19E-12,1.08E-12,9.93E-13,0.00169712,0.00109027,0.000574345,0.000231728,6.25E-05,0.000762506,9.12E-49
298,1.24E-12,1.13E-12,1.03E-12,9.49E-13,0.00178642,0.00115308,0.000609932,0.000246985,6.68E-05,0.00078679,6.84E-49
299,1.19E-12,1.08E-12,9.88E-13,9.08E-13,0.00188289,0.00122132,0.000648785,0.000263717,7.16E-05,0.00081256,5.14E-49
300,1.14E-12,1.04E-12,9.46E-13,8.70E-13,0.00198734,0.00129563,0.000691305,0.000282113,7.68E-05,0.000839958,3.88E-49
400,1.09E-12,9.95E-13,9.07E-13,8.35E-13,0.00210068,0.00137674,0.000737957,0.000302392,8.27E-05,0.000869143,2.95E-49
500,1.49E-10,1.32E-10,1.15E-10,1.01E-10,0.128737,0.236204,0.266609,0.200055,0.0920761,0.0170093,5.89E-52
600,2.65E-07,2.07E-07,1.54E-07,1.11E-07,0.0698827,0.194969,0.284505,0.25533,0.134278,0.0194692,9.78E-54
700,0.00143049,0.000962912,0.000587264,0.000332752,0.0404093,0.155052,0.275569,0.284173,0.16586,0.0262569,5.21E-55
800,0.378961,0.25009,0.146667,0.0779619,0.0124011,0.012109,0.00467889,0.000951724,0.000100912,0.0563547,3.34E-58
900,0.292067,0.229558,0.164128,0.106666,0.000545944,1.13E-05,6.99E-08,1.86E-10,2.12E-13,0.0965681,5.84E-65
1000,0.16645,0.154275,0.133205,0.104837,3.52E-05,3.13E-08,5.84E-12,3.92E-16,9.74E-21,0.273836,1.35E-71
1100,0.000792817,0.000894175,0.000971773,0.000961421,1.78E-06,2.90E-09,3.20E-13,9.21E-18,8.44E-23,0.988923,9.85E-79
1200,5.73E-08,8.11E-08,1.15E-07,1.48E-07,1.69E-08,3.50E-10,9.77E-14,4.49E-18,5.38E-23,0.999936,6.36E-87
1300,4.03E-12,7.16E-12,1.33E-11,2.24E-11,1.57E-10,4.18E-11,2.95E-14,2.18E-18,3.42E-23,0.999998,3.97E-95
1400,2.83E-16,6.32E-16,1.54E-15,3.36E-15,1.47E-12,4.98E-12,8.93E-15,1.05E-18,2.17E-23,1,2.48E-103
1500,1.99E-20,5.58E-20,1.78E-19,5.06E-19,1.36E-14,5.95E-13,2.70E-15,5.11E-19,1.38E-23,1,1.55E-111
1600,1.40E-24,4.93E-24,2.05E-23,7.62E-23,1.27E-16,7.09E-14,8.16E-16,2.47E-19,8.76E-24,1,9.70E-120
1700,9.85E-29,4.35E-28,2.37E-27,1.15E-26,1.18E-18,8.46E-15,2.47E-16,1.20E-19,5.56E-24,1,6.06E-128
1800,6.92E-33,3.84E-32,2.74E-31,1.73E-30,1.10E-20,1.01E-15,7.46E-17,5.81E-20,3.53E-24,1,3.79E-136
1900,4.87E-37,3.39E-36,3.16E-35,2.60E-34,1.03E-22,1.20E-16,2.25E-17,2.81E-20,2.24E-24,1,2.37E-144
2000,3.42E-41,2.99E-40,3.65E-39,3.91E-38,9.55E-25,1.44E-17,6.81E-18,1.36E-20,1.43E-24,1,1.48E-152
2100,2.41E-45,2.64E-44,4.22E-43,5.89E-42,8.89E-27,1.72E-18,2.06E-18,6.60E-21,9.05E-25,1,9.25E-161
2200,1.72E-49,2.36E-48,4.93E-47,8.96E-46,8.29E-29,2.04E-19,6.19E-19,3.17E-21,5.68E-25,0.998924,5.89E-169
2300,1.23E-53,2.12E-52,5.78E-51,1.37E-49,7.74E-31,2.43E-20,1.87E-19,1.53E-21,3.58E-25,0.999859,3.84E-177
2400,8.75E-58,1.90E-56,6.76E-55,2.08E-53,7.22E-33,2.90E-21,5.61E-20,7.35E-22,2.26E-25,0.999524,2.47E-185
2500,6.35E-62,1.73E-60,8.03E-59,3.22E-57,6.74E-35,3.45E-22,1.69E-20,3.53E-22,1.42E-25,0.999352,1.58E-193
2600,4.49E-66,1.53E-64,9.32E-63,4.86E-61,6.29E-37,4.12E-23,5.11E-21,1.71E-22,9.00E-26,0.999974,9.97E-202
2700,3.18E-70,1.36E-68,1.08E-66,7.37E-65,0.00043125,4.91E-24,1.54E-21,8.27E-23,5.70E-26,0.998832,6.29E-210
2800,2.26E-74,1.22E-72,1.27E-70,1.12E-68,4.02E-06,5.85E-25,4.64E-22,3.98E-23,3.59E-26,0.999536,4.00E-218
2900,1.63E-78,1.10E-76,1.49E-74,1.72E-72,3.75E-08,6.97E-26,1.40E-22,1.92E-23,2.26E-26,0.998435,2.59E-226
3000,1.21E-82,1.02E-80,1.81E-78,2.71E-76,3.52E-10,8.31E-27,4.20E-23,9.22E-24,1.42E-26,0.998636,1.83E-234
3100,9.24E-87,9.76E-85,2.25E-82,4.37E-80,3.30E-12,9.93E-28,1.27E-23,4.44E-24,8.94E-27,0.998491,1.30E-242
3200,7.36E-91,9.71E-89,2.91E-86,7.31E-84,3.12E-14,1.19E-28,3.83E-24,2.14E-24,5.64E-27,0.9978,9.47E-251
3300,5.74E-95,9.46E-93,3.69E-90,1.20E-87,2.93E-16,1.42E-29,1.16E-24,1.04E-24,3.56E-27,0.996806,6.65E-259
3400,4.44E-99,9.16E-97,4.65E-94,1.96E-91,2.76E-18,1.71E-30,3.50E-25,5.00E-25,2.25E-27,0.997372,4.69E-267
3500,3.41E-103,8.80E-101,5.82E-98,3.18E-95,2.60E-20,2.04E-31,1.06E-25,2.41E-25,1.42E-27,0.99865,3.23E-275
3600,2.67E-107,8.60E-105,7.40E-102,5.23E-99,2.45E-22,2.43E-32,3.17E-26,1.16E-25,8.87E-28,0.995958,2.33E-283
3700,2.07E-111,8.33E-109,9.32E-106,8.54E-103,2.31E-24,2.92E-33,9.61E-27,5.59E-26,5.61E-28,0.998655,1.61E-291
3800,1.57E-115,7.89E-113,1.15E-109,1.37E-106,2.17E-26,3.49E-34,2.90E-27,2.69E-26,3.54E-28,0.997623,1.11E-299
3900,1.18E-119,7.47E-117,1.42E-113,2.19E-110,2.04E-28,4.17E-35,8.75E-28,1.30E-26,2.23E-28,0.998463,7.45E-308
4000,9.25E-124,7.29E-121,1.80E-117,3.61E-114,1.92E-30,4.99E-36,2.64E-28,6.26E-27,1.41E-28,0.997558,5.17515864E-316
4100,7.42E-128,7.30E-125,2.35E-121,6.06E-118,1.81E-32,5.98E-37,7.99E-29,3.03E-27,8.88E-29,0.997002,1.0E-323
4200,5.86E-132,7.20E-129,3.01E-125,1.01E-121,1.71E-34,7.17E-38,2.42E-29,1.46E-27,5.61E-29,0.99806,1.0E-323
4300,4.57E-136,7.03E-133,3.82E-129,1.66E-125,1.61E-36,8.57E-39,7.28E-30,7.04E-28,3.53E-29,0.996555,1.0E-323
4400,3.64E-140,7.00E-137,4.95E-133,2.78E-129,1.52E-38,1.03E-39,2.20E-30,3.39E-28,2.22E-29,0.997058,1.0E-323
4500,2.82E-144,6.78E-141,6.25E-137,4.54E-133,1.44E-40,1.23E-40,6.64E-31,1.64E-28,1.40E-29,0.99816,1.0E-323
4600,2.21E-148,6.64E-145,7.96E-141,7.50E-137,1.35E-42,1.48E-41,2.01E-31,7.90E-29,8.83E-30,0.997871,1.0E-323
4700,1.72E-152,6.44E-149,1.01E-144,1.23E-140,1.28E-44,1.77E-42,6.08E-32,3.83E-29,5.60E-30,0.997323,1.0E-323
4800,1.32E-156,6.19E-153,1.26E-148,1.99E-144,1.20E-46,2.12E-43,1.84E-32,1.85E-29,3.53E-30,0.996655,1.0E-323
4900,1.02E-160,5.97E-157,1.58E-152,3.25E-148,1.13E-48,2.53E-44,5.53E-33,8.87E-30,2.22E-30,0.997188,1.0E-323
5000,7.71E-165,5.67E-161,1.96E-156,5.21E-152,1.06E-50,3.02E-45,1.67E-33,4.28E-30,1.40E-30,0.996994,1.0E-323
5100,5.96E-169,5.48E-165,2.46E-160,8.51E-156,1.00E-52,3.62E-46,5.03E-34,2.06E-30,8.79E-31,0.998241,1.0E-323
5200,4.53E-173,5.22E-169,3.06E-164,1.37E-159,9.42E-55,4.33E-47,1.52E-34,9.93E-31,5.54E-31,0.998027,1.0E-323
5300,3.37E-177,4.86E-173,3.71E-168,2.16E-163,8.83E-57,5.18E-48,4.59E-35,4.79E-31,3.50E-31,0.999078,1.0E-323
5400,2.48E-181,4.49E-177,4.47E-172,3.38E-167,8.27E-59,6.18E-49,1.38E-35,2.31E-31,2.21E-31,0.998612,1.0E-323
5500,1.83E-185,4.14E-181,5.38E-176,5.29E-171,7.74E-61,7.37E-50,4.17E-36,1.11E-31,1.39E-31,0.998603,1.0E-323
5600,1.37E-189,3.87E-185,6.57E-180,8.39E-175,7.25E-63,8.80E-51,1.26E-36,5.38E-32,8.78E-32,0.997447,1.0E-323
5700,1.05E-193,3.73E-189,8.25E-184,1.37E-178,6.82E-65,1.05E-51,3.81E-37,2.60E-32,5.56E-32,0.996433,1.0E-323
5800,8.40E-198,3.73E-193,1.07E-187,2.30E-182,6.46E-67,1.26E-52,1.15E-37,1.25E-32,3.50E-32,0.995342,1.0E-323
5900,6.55E-202,3.63E-197,1.36E-191,3.78E-186,6.11E-69,1.51E-53,3.47E-38,6.03E-33,2.19E-32,0.997901,1.0E-323
6000,5.03E-206,3.49E-201,1.70E-195,6.13E-190,5.76E-71,1.81E-54,1.05E-38,2.90E-33,1.38E-32,0.998449,1.0E-323
