name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13787,stra.13788,stra.13790,stra.13905,stra.13906,stra.13908,stra.14026,stra.14147,stra.13321
710200,4.34E-18,1.79E-13,1.04E-33,6.07E-06,0.147115,0.143806,0.571672,0.000469866,2.67E-06,0.087553,6.75E-09,1.37E-10,2.9E-322
710300,4.24E-18,1.76E-13,1.03E-33,6.03E-06,0.146656,0.143373,0.569584,0.000466553,2.67E-06,0.0876476,6.72E-09,1.36E-10,2.9E-322
710400,4.19E-18,1.75E-13,1.03E-33,6.03E-06,0.146618,0.14321,0.567634,0.000466856,2.68E-06,0.0878307,6.73E-09,1.36E-10,2.9E-322
710500,4.09E-18,1.75E-13,1.01E-33,6.05E-06,0.147324,0.143724,0.567639,0.000459909,2.68E-06,0.0881662,6.62E-09,1.33E-10,2.9E-322
710600,3.95E-18,1.73E-13,9.81E-34,6.00E-06,0.146923,0.143297,0.564862,0.000448954,2.67E-06,0.0878672,6.46E-09,1.29E-10,2.9E-322
710700,3.92E-18,1.73E-13,9.76E-34,6.03E-06,0.147896,0.144148,0.566844,0.000446614,2.68E-06,0.0882652,6.40E-09,1.27E-10,2.9E-322
710800,3.89E-18,1.73E-13,9.75E-34,6.06E-06,0.148387,0.144415,0.56587,0.000446609,2.69E-06,0.0885031,6.39E-09,1.27E-10,2.9E-322
710900,3.78E-18,1.70E-13,9.58E-34,6.02E-06,0.148317,0.144462,0.566328,0.000441824,2.69E-06,0.0888275,6.35E-09,1.26E-10,2.9E-322
711000,3.64E-18,1.67E-13,9.34E-34,5.96E-06,0.147883,0.144293,0.566922,0.000434421,2.68E-06,0.0890662,6.28E-09,1.25E-10,2.9E-322
711100,3.50E-18,1.64E-13,9.05E-34,5.89E-06,0.147013,0.1435,0.563375,0.000423019,2.65E-06,0.0886613,6.12E-09,1.22E-10,2.9E-322
711200,3.37E-18,1.62E-13,8.77E-34,5.84E-06,0.146694,0.143267,0.562183,0.0004111,2.63E-06,0.0883623,5.95E-09,1.18E-10,2.9E-322
711300,3.29E-18,1.61E-13,8.60E-34,5.83E-06,0.146854,0.143389,0.561811,0.0004029,2.62E-06,0.0880832,5.80E-09,1.14E-10,2.9E-322
711400,3.23E-18,1.60E-13,8.50E-34,5.83E-06,0.147343,0.143831,0.562606,0.000399089,2.62E-06,0.0883031,5.74E-09,1.13E-10,2.9E-322
711500,3.18E-18,1.60E-13,8.44E-34,5.84E-06,0.147736,0.144116,0.562501,0.000397632,2.63E-06,0.0886058,5.72E-09,1.12E-10,2.9E-322
711600,3.09E-18,1.57E-13,8.31E-34,5.81E-06,0.14763,0.144139,0.562937,0.000394995,2.63E-06,0.0890404,5.71E-09,1.12E-10,2.9E-322
711700,3.03E-18,1.56E-13,8.21E-34,5.79E-06,0.147912,0.144452,0.563647,0.000391302,2.63E-06,0.0893436,5.66E-09,1.11E-10,2.9E-322
711800,2.97E-18,1.54E-13,8.13E-34,5.78E-06,0.147863,0.144397,0.562934,0.000390159,2.64E-06,0.0896391,5.66E-09,1.10E-10,2.9E-322
711900,2.92E-18,1.53E-13,8.06E-34,5.77E-06,0.147883,0.144317,0.561239,0.00038687,2.64E-06,0.0895922,5.59E-09,1.09E-10,2.9E-322
712000,2.88E-18,1.52E-13,8.00E-34,5.76E-06,0.148082,0.144502,0.561356,0.000385087,2.64E-06,0.0896848,5.56E-09,1.07E-10,2.9E-322
712100,2.85E-18,1.51E-13,7.96E-34,5.77E-06,0.14862,0.14505,0.563179,0.000384218,2.64E-06,0.0900341,5.54E-09,1.07E-10,2.9E-322
712200,2.77E-18,1.48E-13,7.82E-34,5.71E-06,0.147864,0.144437,0.561077,0.000378829,2.62E-06,0.089794,5.47E-09,1.05E-10,2.9E-322
712300,2.71E-18,1.46E-13,7.71E-34,5.67E-06,0.147653,0.14442,0.561867,0.000374601,2.61E-06,0.0897335,5.41E-09,1.04E-10,2.9E-322
712400,2.67E-18,1.45E-13,7.66E-34,5.67E-06,0.147768,0.144543,0.561999,0.0003736,2.61E-06,0.0899374,5.39E-09,1.03E-10,2.9E-322
712500,2.59E-18,1.43E-13,7.48E-34,5.61E-06,0.147665,0.14467,0.563233,0.000366284,2.60E-06,0.0899508,5.29E-09,1.01E-10,2.9E-322
712600,2.51E-18,1.40E-13,7.29E-34,5.53E-06,0.146608,0.14386,0.560912,0.000357371,2.56E-06,0.0892338,5.15E-09,9.78E-11,2.9E-322
712700,2.48E-18,1.40E-13,7.23E-34,5.52E-06,0.146773,0.144121,0.562172,0.000354072,2.55E-06,0.0890795,5.08E-09,9.59E-11,2.9E-322
712800,2.47E-18,1.39E-13,7.22E-34,5.53E-06,0.147173,0.144438,0.562457,0.000353281,2.55E-06,0.0890601,5.05E-09,9.45E-11,2.9E-322
712900,2.45E-18,1.39E-13,7.20E-34,5.54E-06,0.147584,0.144809,0.563262,0.00035211,2.55E-06,0.089068,5.01E-09,9.31E-11,2.9E-322
713000,2.42E-18,1.38E-13,7.15E-34,5.52E-06,0.147711,0.144987,0.563911,0.000350686,2.54E-06,0.0891543,4.98E-09,9.22E-11,2.9E-322
713100,2.38E-18,1.37E-13,7.10E-34,5.50E-06,0.1473,0.144586,0.562039,0.000349355,2.54E-06,0.0890819,4.97E-09,9.17E-11,2.9E-322
713200,2.36E-18,1.36E-13,7.10E-34,5.51E-06,0.147644,0.144808,0.561692,0.000349999,2.55E-06,0.0892902,4.97E-09,9.12E-11,2.9E-322
713300,2.35E-18,1.36E-13,7.10E-34,5.54E-06,0.148278,0.145334,0.562697,0.000351314,2.56E-06,0.0897067,4.98E-09,9.10E-11,2.9E-322
713400,2.29E-18,1.34E-13,6.99E-34,5.49E-06,0.147597,0.14476,0.560596,0.000346943,2.55E-06,0.089402,4.92E-09,8.96E-11,2.9E-322
713500,2.23E-18,1.32E-13,6.87E-34,5.45E-06,0.147485,0.144825,0.561415,0.000341675,2.54E-06,0.0894126,4.84E-09,8.80E-11,2.9E-322
713600,2.14E-18,1.30E-13,6.67E-34,5.41E-06,0.147563,0.145085,0.56277,0.00033395,2.52E-06,0.0896507,4.75E-09,8.63E-11,2.9E-322
713700,2.07E-18,1.27E-13,6.51E-34,5.35E-06,0.147093,0.144857,0.562706,0.000327401,2.50E-06,0.0895399,4.66E-09,8.44E-11,2.9E-322
713800,2.03E-18,1.26E-13,6.41E-34,5.31E-06,0.146868,0.144789,0.562825,0.000323542,2.49E-06,0.0895167,4.60E-09,8.32E-11,2.9E-322
713900,1.99E-18,1.25E-13,6.35E-34,5.29E-06,0.146723,0.144693,0.562227,0.000321279,2.49E-06,0.0894737,4.57E-09,8.22E-11,2.9E-322
714000,1.96E-18,1.23E-13,6.30E-34,5.27E-06,0.146613,0.144673,0.562338,0.000319847,2.48E-06,0.0896103,4.55E-09,8.18E-11,2.9E-322
714100,1.91E-18,1.21E-13,6.20E-34,5.23E-06,0.146284,0.144436,0.561429,0.000316629,2.48E-06,0.0896575,4.51E-09,8.10E-11,2.9E-322
714200,1.88E-18,1.20E-13,6.15E-34,5.24E-06,0.146725,0.144799,0.561679,0.000315312,2.49E-06,0.0901473,4.50E-09,8.07E-11,2.9E-322
714300,1.84E-18,1.19E-13,6.06E-34,5.21E-06,0.146635,0.144793,0.561669,0.000311663,2.48E-06,0.0901021,4.44E-09,7.94E-11,2.9E-322
714400,1.78E-18,1.17E-13,5.92E-34,5.16E-06,0.146339,0.144732,0.562212,0.000305679,2.46E-06,0.0900824,4.36E-09,7.79E-11,2.9E-322
714500,1.74E-18,1.16E-13,5.85E-34,5.14E-06,0.146384,0.144862,0.562722,0.000303712,2.46E-06,0.0903842,4.34E-09,7.74E-11,2.9E-322
714600,1.70E-18,1.14E-13,5.78E-34,5.11E-06,0.146347,0.145013,0.564238,0.000302903,2.47E-06,0.0909413,4.35E-09,7.79E-11,2.9E-322
714700,1.66E-18,1.12E-13,5.71E-34,5.07E-06,0.145569,0.144299,0.56138,0.00030025,2.46E-06,0.090726,4.32E-09,7.72E-11,2.9E-322
714800,1.62E-18,1.11E-13,5.59E-34,5.03E-06,0.145332,0.14414,0.560248,0.000294108,2.43E-06,0.0903648,4.22E-09,7.48E-11,2.9E-322
714900,1.60E-18,1.10E-13,5.54E-34,5.01E-06,0.145178,0.144031,0.559564,0.000290296,2.41E-06,0.0898235,4.13E-09,7.26E-11,2.9E-322
715000,1.58E-18,1.09E-13,5.50E-34,5.00E-06,0.145416,0.144352,0.560831,0.000288189,2.41E-06,0.0898121,4.09E-09,7.14E-11,2.9E-322
715100,1.55E-18,1.08E-13,5.41E-34,4.96E-06,0.145164,0.144328,0.561713,0.000284084,2.39E-06,0.0895092,4.02E-09,6.97E-11,2.9E-322
715200,1.53E-18,1.07E-13,5.37E-34,4.94E-06,0.145244,0.144512,0.562626,0.000281188,2.37E-06,0.0892086,3.96E-09,6.81E-11,2.9E-322
715300,1.51E-18,1.07E-13,5.30E-34,4.92E-06,0.145319,0.144637,0.562871,0.00027781,2.36E-06,0.0889756,3.89E-09,6.66E-11,2.9E-322
715400,1.49E-18,1.06E-13,5.26E-34,4.91E-06,0.145588,0.144998,0.564478,0.000274812,2.35E-06,0.0888358,3.83E-09,6.50E-11,2.9E-322
715500,1.47E-18,1.06E-13,5.20E-34,4.89E-06,0.145406,0.144964,0.564951,0.000271164,2.33E-06,0.0883759,3.76E-09,6.33E-11,2.9E-322
715600,1.45E-18,1.05E-13,5.17E-34,4.89E-06,0.14562,0.145191,0.565553,0.00027049,2.33E-06,0.0884853,3.75E-09,6.27E-11,2.9E-322
715700,1.44E-18,1.05E-13,5.14E-34,4.87E-06,0.145401,0.144911,0.563414,0.000267736,2.31E-06,0.0879718,3.68E-09,6.10E-11,2.9E-322
715800,1.43E-18,1.05E-13,5.12E-34,4.89E-06,0.146168,0.145658,0.565521,0.000266437,2.32E-06,0.0881592,3.64E-09,5.97E-11,2.9E-322
715900,1.40E-18,1.03E-13,5.04E-34,4.86E-06,0.146175,0.145797,0.566237,0.000263038,2.31E-06,0.0882464,3.59E-09,5.87E-11,2.9E-322
716000,1.37E-18,1.02E-13,4.98E-34,4.83E-06,0.146033,0.145761,0.566191,0.000260229,2.30E-06,0.0882111,3.55E-09,5.78E-11,2.9E-322
716100,1.35E-18,1.01E-13,4.93E-34,4.82E-06,0.146014,0.145792,0.566154,0.000258684,2.29E-06,0.0882211,3.53E-09,5.72E-11,2.9E-322
716200,1.32E-18,1.00E-13,4.86E-34,4.79E-06,0.145671,0.145485,0.564548,0.000255481,2.28E-06,0.0881293,3.48E-09,5.63E-11,2.9E-322
716300,1.30E-18,9.95E-14,4.82E-34,4.78E-06,0.145818,0.145577,0.563853,0.000253966,2.28E-06,0.0881545,3.46E-09,5.56E-11,2.9E-322
716400,1.29E-18,9.95E-14,4.82E-34,4.79E-06,0.146124,0.145773,0.563384,0.000252956,2.28E-06,0.0879733,3.42E-09,5.44E-11,2.9E-322
716500,1.29E-18,9.96E-14,4.82E-34,4.81E-06,0.146825,0.146392,0.564742,0.000252942,2.29E-06,0.0882031,3.40E-09,5.38E-11,2.9E-322
716600,1.25E-18,9.78E-14,4.71E-34,4.75E-06,0.146226,0.146015,0.564109,0.000248092,2.26E-06,0.0879564,3.34E-09,5.27E-11,2.9E-322
716700,1.22E-18,9.70E-14,4.63E-34,4.73E-06,0.146185,0.145971,0.563217,0.000244334,2.26E-06,0.0878245,3.28E-09,5.15E-11,2.9E-322
716800,1.20E-18,9.63E-14,4.58E-34,4.73E-06,0.146379,0.146127,0.562903,0.00024222,2.25E-06,0.0878845,3.25E-09,5.07E-11,2.9E-322
716900,1.18E-18,9.52E-14,4.53E-34,4.70E-06,0.145891,0.145639,0.560556,0.000240275,2.25E-06,0.0877088,3.22E-09,5.01E-11,2.9E-322
717000,1.15E-18,9.41E-14,4.47E-34,4.69E-06,0.146194,0.146072,0.562493,0.000238224,2.25E-06,0.0881138,3.20E-09,4.96E-11,2.9E-322
717100,1.12E-18,9.24E-14,4.39E-34,4.65E-06,0.145858,0.145908,0.562359,0.000235346,2.24E-06,0.0882381,3.16E-09,4.91E-11,2.9E-322
717200,1.10E-18,9.16E-14,4.38E-34,4.65E-06,0.14641,0.146439,0.563677,0.00023602,2.25E-06,0.0889779,3.18E-09,4.92E-11,2.9E-322
717300,1.08E-18,9.04E-14,4.35E-34,4.64E-06,0.146325,0.146409,0.563473,0.000235654,2.26E-06,0.0893366,3.18E-09,4.93E-11,2.9E-322
717400,1.07E-18,8.97E-14,4.33E-34,4.63E-06,0.146247,0.146252,0.561853,0.000235477,2.26E-06,0.0894344,3.18E-09,4.90E-11,2.9E-322
717500,1.05E-18,8.85E-14,4.30E-34,4.62E-06,0.146252,0.14633,0.562195,0.000235372,2.27E-06,0.0898478,3.18E-09,4.90E-11,2.9E-322
717600,1.03E-18,8.70E-14,4.24E-34,4.58E-06,0.145837,0.146166,0.562818,0.000233328,2.26E-06,0.0899352,3.16E-09,4.87E-11,2.9E-322
717700,1.01E-18,8.60E-14,4.20E-34,4.56E-06,0.145655,0.146056,0.562381,0.000232044,2.25E-06,0.0899494,3.15E-09,4.84E-11,2.9E-322
717800,9.97E-19,8.53E-14,4.18E-34,4.55E-06,0.14575,0.146176,0.562536,0.00023173,2.26E-06,0.0901779,3.14E-09,4.82E-11,2.9E-322
717900,9.76E-19,8.42E-14,4.12E-34,4.52E-06,0.145348,0.145812,0.560582,0.000228904,2.24E-06,0.0898772,3.10E-09,4.73E-11,2.9E-322
718000,9.61E-19,8.35E-14,4.09E-34,4.51E-06,0.145493,0.14598,0.560693,0.000227766,2.24E-06,0.0899225,3.08E-09,4.68E-11,2.9E-322
718100,9.44E-19,8.25E-14,4.06E-34,4.49E-06,0.145567,0.146177,0.561719,0.000226785,2.24E-06,0.0901302,3.07E-09,4.64E-11,2.9E-322
718200,9.25E-19,8.14E-14,4.01E-34,4.46E-06,0.145202,0.145948,0.561232,0.000224874,2.23E-06,0.0899915,3.04E-09,4.58E-11,2.9E-322
718300,9.10E-19,8.05E-14,3.98E-34,4.45E-06,0.144928,0.145638,0.559223,0.000224192,2.23E-06,0.0899169,3.03E-09,4.55E-11,2.9E-322
718400,9.02E-19,8.02E-14,3.98E-34,4.45E-06,0.145398,0.146048,0.559746,0.000224051,2.23E-06,0.0900387,3.02E-09,4.50E-11,2.9E-322
718500,8.80E-19,7.91E-14,3.92E-34,4.42E-06,0.145164,0.145954,0.559725,0.000221894,2.22E-06,0.0900561,2.99E-09,4.45E-11,2.9E-322
718600,8.58E-19,7.82E-14,3.85E-34,4.40E-06,0.145055,0.145917,0.559331,0.000219083,2.21E-06,0.0899669,2.95E-09,4.37E-11,2.9E-322
718700,8.39E-19,7.75E-14,3.80E-34,4.39E-06,0.145436,0.146316,0.560249,0.000217309,2.22E-06,0.0903302,2.93E-09,4.33E-11,2.9E-322
718800,8.21E-19,7.66E-14,3.76E-34,4.38E-06,0.145429,0.146372,0.560355,0.00021592,2.22E-06,0.0905455,2.92E-09,4.30E-11,2.9E-322
718900,8.05E-19,7.60E-14,3.72E-34,4.37E-06,0.145455,0.146357,0.559584,0.000214494,2.22E-06,0.0906408,2.90E-09,4.26E-11,2.9E-322
719000,7.90E-19,7.55E-14,3.68E-34,4.36E-06,0.145807,0.146806,0.561438,0.000212573,2.22E-06,0.0908825,2.87E-09,4.21E-11,2.9E-322
719100,7.70E-19,7.45E-14,3.61E-34,4.33E-06,0.145529,0.146699,0.561735,0.000209713,2.20E-06,0.0907866,2.83E-09,4.14E-11,2.9E-322
719200,7.51E-19,7.36E-14,3.55E-34,4.30E-06,0.145341,0.146621,0.561583,0.00020657,2.19E-06,0.0906677,2.79E-09,4.07E-11,2.9E-322
719300,7.34E-19,7.32E-14,3.49E-34,4.30E-06,0.145675,0.146942,0.561818,0.000203174,2.18E-06,0.0905773,2.73E-09,3.96E-11,2.9E-322
719400,7.26E-19,7.31E-14,3.47E-34,4.30E-06,0.145996,0.147145,0.561327,0.000202163,2.19E-06,0.0905558,2.71E-09,3.90E-11,2.9E-322
719500,7.12E-19,7.23E-14,3.43E-34,4.28E-06,0.14569,0.146938,0.560824,0.000199997,2.17E-06,0.0903246,2.68E-09,3.84E-11,2.9E-322
719600,7.04E-19,7.23E-14,3.40E-34,4.28E-06,0.146103,0.147253,0.560633,0.000197672,2.17E-06,0.0901004,2.63E-09,3.73E-11,2.9E-322
719700,6.94E-19,7.17E-14,3.36E-34,4.26E-06,0.145949,0.14713,0.559909,0.000196145,2.16E-06,0.0899317,2.61E-09,3.68E-11,2.9E-322
719800,6.90E-19,7.18E-14,3.37E-34,4.29E-06,0.146767,0.147842,0.561267,0.000196144,2.17E-06,0.0902336,2.60E-09,3.63E-11,2.9E-322
719900,6.71E-19,7.07E-14,3.30E-34,4.25E-06,0.14627,0.147475,0.560155,0.000193134,2.15E-06,0.0900591,2.56E-09,3.57E-11,2.9E-322
720000,6.59E-19,7.00E-14,3.26E-34,4.23E-06,0.146256,0.147518,0.56009,0.000191488,2.15E-06,0.090098,2.53E-09,3.53E-11,2.9E-322
720100,6.49E-19,6.99E-14,3.22E-34,4.22E-06,0.146441,0.147649,0.5594,0.000188051,2.13E-06,0.0896138,2.47E-09,3.40E-11,2.9E-322
720200,6.39E-19,6.95E-14,3.18E-34,4.21E-06,0.146828,0.148141,0.561197,0.000185737,2.12E-06,0.0895586,2.43E-09,3.32E-11,2.9E-322
720300,6.34E-19,6.93E-14,3.18E-34,4.22E-06,0.14746,0.148692,0.562125,0.000186155,2.13E-06,0.0900201,2.43E-09,3.31E-11,2.9E-322
720400,6.33E-19,6.94E-14,3.18E-34,4.24E-06,0.147508,0.148493,0.559328,0.000186124,2.13E-06,0.0897509,2.42E-09,3.26E-11,2.9E-322
720500,6.30E-19,6.93E-14,3.18E-34,4.25E-06,0.148086,0.149015,0.560392,0.000186069,2.14E-06,0.0899412,2.41E-09,3.23E-11,2.9E-322
720600,6.22E-19,6.90E-14,3.15E-34,4.23E-06,0.147934,0.148872,0.559342,0.000184057,2.12E-06,0.0894172,2.37E-09,3.15E-11,2.9E-322
720700,6.13E-19,6.85E-14,3.12E-34,4.20E-06,0.147575,0.148624,0.558607,0.00018138,2.10E-06,0.0887382,2.32E-09,3.05E-11,2.9E-322
720800,6.11E-19,6.86E-14,3.11E-34,4.21E-06,0.148094,0.149083,0.559385,0.000180752,2.10E-06,0.0886596,2.30E-09,2.99E-11,2.9E-322
720900,6.06E-19,6.83E-14,3.10E-34,4.21E-06,0.14835,0.149376,0.560294,0.000179785,2.09E-06,0.0885822,2.28E-09,2.94E-11,2.9E-322
721000,5.85E-19,6.72E-14,3.01E-34,4.16E-06,0.147901,0.149158,0.560156,0.000175477,2.07E-06,0.088256,2.22E-09,2.86E-11,2.9E-322
721100,5.69E-19,6.67E-14,2.94E-34,4.14E-06,0.147951,0.149264,0.560127,0.000171466,2.05E-06,0.0879529,2.16E-09,2.77E-11,2.9E-322
721200,5.63E-19,6.66E-14,2.93E-34,4.15E-06,0.148514,0.149745,0.560631,0.000170393,2.06E-06,0.0880866,2.14E-09,2.72E-11,2.9E-322
721300,5.54E-19,6.62E-14,2.90E-34,4.14E-06,0.148699,0.149972,0.56127,0.00016939,2.05E-06,0.0882359,2.13E-09,2.70E-11,2.9E-322
721400,5.44E-19,6.56E-14,2.86E-34,4.12E-06,0.148616,0.14995,0.561032,0.000167487,2.05E-06,0.0881867,2.10E-09,2.65E-11,2.9E-322
721500,5.32E-19,6.47E-14,2.82E-34,4.10E-06,0.14845,0.149979,0.561949,0.000165938,2.04E-06,0.0883118,2.08E-09,2.63E-11,2.9E-322
721600,5.20E-19,6.37E-14,2.79E-34,4.07E-06,0.14807,0.149739,0.561519,0.000164599,2.04E-06,0.0883253,2.07E-09,2.61E-11,2.9E-322
721700,5.10E-19,6.32E-14,2.75E-34,4.06E-06,0.147983,0.149595,0.560045,0.000162991,2.03E-06,0.0882876,2.05E-09,2.57E-11,2.9E-322
721800,4.95E-19,6.23E-14,2.70E-34,4.03E-06,0.148044,0.149791,0.561076,0.000160722,2.03E-06,0.0886021,2.03E-09,2.54E-11,2.9E-322
721900,4.85E-19,6.16E-14,2.66E-34,4.01E-06,0.1476,0.14934,0.558901,0.000159079,2.02E-06,0.0883767,2.00E-09,2.51E-11,2.9E-322
722000,4.76E-19,6.09E-14,2.63E-34,3.99E-06,0.147204,0.148973,0.5572,0.00015745,2.01E-06,0.0882245,1.98E-09,2.47E-11,2.9E-322
722100,4.70E-19,6.05E-14,2.61E-34,3.98E-06,0.146964,0.148641,0.555701,0.000155862,2.00E-06,0.0878251,1.95E-09,2.41E-11,2.9E-322
722200,4.68E-19,6.06E-14,2.61E-34,4.00E-06,0.147847,0.149418,0.557179,0.000156011,2.01E-06,0.0882107,1.95E-09,2.39E-11,2.9E-322
722300,4.64E-19,6.05E-14,2.60E-34,4.00E-06,0.148219,0.149837,0.558647,0.000155169,2.01E-06,0.0881411,1.93E-09,2.34E-11,2.9E-322
722400,4.59E-19,6.00E-14,2.58E-34,3.98E-06,0.147828,0.149437,0.556757,0.000154025,2.00E-06,0.087729,1.90E-09,2.30E-11,2.9E-322
722500,4.48E-19,5.95E-14,2.54E-34,3.97E-06,0.147967,0.149631,0.557296,0.000152379,2.00E-06,0.0878695,1.88E-09,2.27E-11,2.9E-322
722600,4.35E-19,5.85E-14,2.50E-34,3.95E-06,0.148063,0.149947,0.559333,0.000150861,2.00E-06,0.0883214,1.87E-09,2.26E-11,2.9E-322
722700,4.24E-19,5.77E-14,2.46E-34,3.93E-06,0.147955,0.149958,0.559724,0.000149775,2.00E-06,0.0886056,1.87E-09,2.26E-11,2.9E-322
722800,4.12E-19,5.71E-14,2.42E-34,3.91E-06,0.14786,0.149868,0.558828,0.000147637,1.99E-06,0.0886223,1.84E-09,2.22E-11,2.9E-322
722900,3.93E-19,5.58E-14,2.33E-34,3.86E-06,0.147351,0.149674,0.559378,0.00014328,1.97E-06,0.0886026,1.79E-09,2.17E-11,2.9E-322
723000,3.79E-19,5.48E-14,2.27E-34,3.83E-06,0.147314,0.149836,0.560651,0.000140886,1.97E-06,0.0889746,1.77E-09,2.14E-11,2.9E-322
723100,3.66E-19,5.36E-14,2.23E-34,3.79E-06,0.146971,0.149762,0.561664,0.000139564,1.97E-06,0.0894587,1.77E-09,2.15E-11,2.9E-322
723200,3.55E-19,5.27E-14,2.19E-34,3.76E-06,0.146518,0.149434,0.560846,0.000137857,1.96E-06,0.0895537,1.75E-09,2.13E-11,2.9E-322
723300,3.43E-19,5.16E-14,2.14E-34,3.73E-06,0.146118,0.149229,0.560922,0.000136136,1.96E-06,0.0898955,1.74E-09,2.13E-11,2.9E-322
723400,3.35E-19,5.08E-14,2.11E-34,3.71E-06,0.145885,0.149096,0.560715,0.000135513,1.96E-06,0.0902257,1.74E-09,2.13E-11,2.9E-322
723500,3.32E-19,5.05E-14,2.11E-34,3.71E-06,0.146059,0.149185,0.559903,0.000135409,1.97E-06,0.0904403,1.74E-09,2.12E-11,2.9E-322
723600,3.26E-19,5.02E-14,2.08E-34,3.70E-06,0.145999,0.149123,0.559077,0.000133819,1.96E-06,0.0902051,1.71E-09,2.07E-11,2.9E-322
723700,3.24E-19,5.03E-14,2.08E-34,3.72E-06,0.146725,0.149666,0.559268,0.000133909,1.97E-06,0.0905324,1.71E-09,2.06E-11,2.9E-322
723800,3.18E-19,4.97E-14,2.06E-34,3.70E-06,0.146798,0.149834,0.559974,0.00013309,1.97E-06,0.0908015,1.70E-09,2.05E-11,2.9E-322
723900,3.10E-19,4.91E-14,2.02E-34,3.67E-06,0.146196,0.149315,0.558021,0.000130548,1.95E-06,0.0901997,1.66E-09,1.98E-11,2.9E-322
724000,3.05E-19,4.86E-14,2.00E-34,3.66E-06,0.146219,0.149381,0.557941,0.000129577,1.94E-06,0.0901686,1.65E-09,1.95E-11,2.9E-322
724100,3.00E-19,4.81E-14,1.98E-34,3.64E-06,0.146145,0.149407,0.558133,0.000128634,1.94E-06,0.0901872,1.63E-09,1.93E-11,2.9E-322
724200,2.91E-19,4.74E-14,1.94E-34,3.61E-06,0.146711,0.149094,0.557285,0.000126587,1.93E-06,0.090033,1.61E-09,1.90E-11,2.9E-322
724300,2.86E-19,4.71E-14,1.92E-34,3.60E-06,0.146882,0.149328,0.558028,0.000125146,1.92E-06,0.0899532,1.59E-09,1.86E-11,2.9E-322
724400,2.76E-19,4.63E-14,1.86E-34,3.57E-06,0.146503,0.14915,0.55797,0.000122116,1.91E-06,0.0897499,1.55E-09,1.81E-11,2.9E-322
724500,2.66E-19,4.55E-14,1.82E-34,3.53E-06,0.146218,0.149114,0.558771,0.00011976,1.89E-06,0.0897675,1.52E-09,1.78E-11,2.9E-322
724600,2.60E-19,4.48E-14,1.79E-34,3.52E-06,0.14656,0.149687,0.56188,0.000119067,1.90E-06,0.0903638,1.52E-09,1.78E-11,2.9E-322
724700,2.54E-19,4.42E-14,1.77E-34,3.49E-06,0.145988,0.149223,0.560462,0.000117858,1.89E-06,0.09017,1.50E-09,1.76E-11,2.9E-322
724800,2.50E-19,4.40E-14,1.75E-34,3.49E-06,0.146182,0.149412,0.560679,0.000116916,1.89E-06,0.0901642,1.49E-09,1.73E-11,2.9E-322
724900,2.46E-19,4.36E-14,1.73E-34,3.48E-06,0.146277,0.149581,0.561354,0.000116145,1.89E-06,0.0904024,1.48E-09,1.72E-11,2.9E-322
725000,2.42E-19,4.32E-14,1.72E-34,3.47E-06,0.146167,0.149473,0.56047,0.00011541,1.88E-06,0.0903737,1.47E-09,1.70E-11,2.9E-322
725100,2.40E-19,4.30E-14,1.71E-34,3.46E-06,0.14615,0.149412,0.559575,0.000114888,1.88E-06,0.0902562,1.46E-09,1.68E-11,2.9E-322
725200,2.36E-19,4.26E-14,1.70E-34,3.45E-06,0.146282,0.149634,0.560595,0.000114509,1.88E-06,0.0904771,1.45E-09,1.67E-11,2.9E-322
725300,2.30E-19,4.19E-14,1.67E-34,3.43E-06,0.145933,0.149447,0.560578,0.000113475,1.88E-06,0.0906457,1.45E-09,1.66E-11,2.9E-322
725400,2.26E-19,4.13E-14,1.65E-34,3.39E-06,0.145106,0.148713,0.558089,0.000111704,1.86E-06,0.0899917,1.42E-09,1.62E-11,2.9E-322
725500,2.25E-19,4.14E-14,1.65E-34,3.40E-06,0.145483,0.149044,0.558408,0.00011107,1.85E-06,0.0897138,1.40E-09,1.58E-11,2.9E-322
725600,2.25E-19,4.15E-14,1.65E-34,3.41E-06,0.145963,0.149421,0.558525,0.000110732,1.85E-06,0.0895096,1.38E-09,1.55E-11,2.9E-322
725700,2.20E-19,4.11E-14,1.62E-34,3.39E-06,0.145814,0.149405,0.558549,0.000108744,1.83E-06,0.0891527,1.35E-09,1.50E-11,2.9E-322
725800,2.16E-19,4.08E-14,1.59E-34,3.37E-06,0.145924,0.149609,0.559303,0.000107064,1.82E-06,0.0890355,1.33E-09,1.46E-11,2.9E-322
725900,2.16E-19,4.09E-14,1.60E-34,3.40E-06,0.146785,0.150275,0.559943,0.000107732,1.84E-06,0.0894861,1.33E-09,1.46E-11,2.9E-322
726000,2.10E-19,4.01E-14,1.57E-34,3.36E-06,0.145947,0.149602,0.55817,0.00010665,1.83E-06,0.0893713,1.33E-09,1.45E-11,2.9E-322
726100,2.06E-19,3.96E-14,1.56E-34,3.34E-06,0.14583,0.14958,0.558327,0.000106427,1.83E-06,0.0896543,1.33E-09,1.46E-11,2.9E-322
726200,2.05E-19,3.95E-14,1.56E-34,3.35E-06,0.146118,0.14981,0.558314,0.000106034,1.82E-06,0.0895483,1.31E-09,1.43E-11,2.9E-322
