name,stra.13663,stra.13664,stra.13673,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14518,stra.14642,stra.13321
545700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.41E-196,4.10074e-322,9.90E-214,1.02E-247,3.95253e-322,6.7687e-322,0.0421853,0.782209,1.0E-323
545800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.21E-196,4.10074e-322,4.56E-214,7.51E-248,3.95253e-322,6.7687e-322,0.0426812,0.780877,1.0E-323
545900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.91E-196,4.10074e-322,2.11E-214,5.57E-248,3.95253e-322,6.7687e-322,0.0431668,0.777834,1.0E-323
546000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.14E-196,4.10074e-322,9.77E-215,4.13E-248,3.95253e-322,6.7687e-322,0.0432635,0.776115,1.0E-323
546100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.78E-197,4.10074e-322,4.54E-215,3.07E-248,3.95253e-322,6.7687e-322,0.0435146,0.775104,1.0E-323
546200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.05E-197,4.10074e-322,2.11E-215,2.29E-248,3.95253e-322,6.7687e-322,0.0437967,0.77382,1.0E-323
546300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.42E-197,4.10074e-322,9.83E-216,1.70E-248,3.95253e-322,6.7687e-322,0.0435719,0.775508,1.0E-323
546400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.45E-197,4.10074e-322,4.57E-216,1.26E-248,3.95253e-322,6.7687e-322,0.0434831,0.775209,1.0E-323
546500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.65E-198,4.10074e-322,2.13E-216,9.40E-249,3.95253e-322,6.7687e-322,0.0434382,0.775232,1.0E-323
546600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.18E-198,4.10074e-322,9.90E-217,7.00E-249,3.95253e-322,6.7687e-322,0.0437053,0.774851,1.0E-323
546700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.10E-198,4.10074e-322,4.62E-217,5.22E-249,3.95253e-322,6.7687e-322,0.0437806,0.77426,1.0E-323
546800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.86E-198,4.10074e-322,2.15E-217,3.89E-249,3.95253e-322,6.7687e-322,0.043596,0.775025,1.0E-323
546900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.11E-198,4.10074e-322,1.00E-217,2.90E-249,3.95253e-322,6.7687e-322,0.0440704,0.77285,1.0E-323
547000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.66E-199,4.10074e-322,4.68E-218,2.16E-249,3.95253e-322,6.7687e-322,0.0438319,0.773238,1.0E-323
547100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.99E-199,4.10074e-322,2.18E-218,1.61E-249,3.95253e-322,6.7687e-322,0.0436321,0.77196,1.0E-323
547200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.40E-199,4.10074e-322,1.02E-218,1.20E-249,3.95253e-322,6.7687e-322,0.0436271,0.773381,1.0E-323
547300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.44E-199,4.10074e-322,4.77E-219,8.96E-250,3.95253e-322,6.7687e-322,0.0437189,0.773028,1.0E-323
547400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.64E-200,4.10074e-322,2.23E-219,6.70E-250,3.95253e-322,6.7687e-322,0.0437464,0.771974,1.0E-323
547500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.19E-200,4.10074e-322,1.04E-219,5.00E-250,3.95253e-322,6.7687e-322,0.0435889,0.772417,1.0E-323
547600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.11E-200,4.10074e-322,4.87E-220,3.73E-250,3.95253e-322,6.7687e-322,0.0429625,0.775558,1.0E-323
547700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.86E-200,4.10074e-322,2.26E-220,2.77E-250,3.95253e-322,6.7687e-322,0.0423351,0.77724,1.0E-323
547800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.11E-200,4.10074e-322,1.05E-220,2.06E-250,3.95253e-322,6.7687e-322,0.0422486,0.775925,1.0E-323
547900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.63E-201,4.10074e-322,4.87E-221,1.53E-250,3.95253e-322,6.7687e-322,0.0415835,0.781055,1.0E-323
548000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.94E-201,4.10074e-322,2.25E-221,1.13E-250,3.95253e-322,6.7687e-322,0.0412477,0.782611,1.0E-323
548100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.33E-201,4.10074e-322,1.03E-221,8.37E-251,3.95253e-322,6.7687e-322,0.0405697,0.785883,1.0E-323
548200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.38E-201,4.10074e-322,4.74E-222,6.18E-251,3.95253e-322,6.7687e-322,0.0404493,0.787095,1.0E-323
548300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.13E-202,4.10074e-322,2.17E-222,4.56E-251,3.95253e-322,6.7687e-322,0.0403657,0.784747,1.0E-323
548400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.82E-202,4.10074e-322,1.00E-222,3.38E-251,3.95253e-322,6.7687e-322,0.0404459,0.785206,1.0E-323
548500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.85E-202,4.10074e-322,4.61E-223,2.50E-251,3.95253e-322,6.7687e-322,0.0405432,0.785408,1.0E-323
548600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.69E-202,4.10074e-322,2.12E-223,1.85E-251,3.95253e-322,6.7687e-322,0.0406158,0.783876,1.0E-323
548700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.98E-203,4.10074e-322,9.73E-224,1.37E-251,3.95253e-322,6.7687e-322,0.0408802,0.781618,1.0E-323
548800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.91E-203,4.10074e-322,4.48E-224,1.01E-251,3.95253e-322,6.7687e-322,0.0408568,0.780631,1.0E-323
548900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.51E-203,4.10074e-322,2.07E-224,7.47E-252,3.95253e-322,6.7687e-322,0.0411202,0.779467,1.0E-323
549000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.08E-203,4.10074e-322,9.51E-225,5.52E-252,3.95253e-322,6.7687e-322,0.0411111,0.780188,1.0E-323
549100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.23E-203,4.10074e-322,4.39E-225,4.09E-252,3.95253e-322,6.7687e-322,0.0411131,0.78138,1.0E-323
549200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.30E-204,4.10074e-322,2.01E-225,3.02E-252,3.95253e-322,6.7687e-322,0.0409359,0.783149,1.0E-323
549300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.32E-204,4.10074e-322,9.26E-226,2.23E-252,3.95253e-322,6.7687e-322,0.04106,0.78233,1.0E-323
549400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.56E-204,4.10074e-322,4.26E-226,1.65E-252,3.95253e-322,6.7687e-322,0.0412197,0.783331,1.0E-323
549500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.52E-204,4.10074e-322,1.97E-226,1.22E-252,3.95253e-322,6.7687e-322,0.0419212,0.78054,1.0E-323
549600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.00E-205,4.10074e-322,9.07E-227,9.01E-253,3.95253e-322,6.7687e-322,0.0416838,0.781217,1.0E-323
549700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.34E-205,4.10074e-322,4.18E-227,6.67E-253,3.95253e-322,6.7687e-322,0.0420067,0.780464,1.0E-323
549800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.17E-205,4.10074e-322,1.93E-227,4.94E-253,3.95253e-322,6.7687e-322,0.0425236,0.77785,1.0E-323
549900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.89E-205,4.10074e-322,8.94E-228,3.66E-253,3.95253e-322,6.7687e-322,0.0426228,0.775077,1.0E-323
550000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.13E-205,4.10074e-322,4.16E-228,2.72E-253,3.95253e-322,6.7687e-322,0.0428125,0.776321,1.0E-323
550100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.73E-206,4.10074e-322,1.93E-228,2.03E-253,3.95253e-322,6.7687e-322,0.043465,0.772555,1.0E-323
550200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.04E-206,4.10074e-322,9.05E-229,1.51E-253,3.95253e-322,6.7687e-322,0.043274,0.772559,1.0E-323
550300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.43E-206,4.10074e-322,4.23E-229,1.13E-253,3.95253e-322,6.7687e-322,0.04313,0.772407,1.0E-323
550400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.46E-206,4.10074e-322,1.98E-229,8.43E-254,3.95253e-322,6.7687e-322,0.0425984,0.774623,1.0E-323
550500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.72E-207,4.10074e-322,9.21E-230,6.28E-254,3.95253e-322,6.7687e-322,0.041767,0.777605,1.0E-323
550600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.20E-207,4.10074e-322,4.27E-230,4.67E-254,3.95253e-322,6.7687e-322,0.0415354,0.777387,1.0E-323
550700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.10E-207,4.10074e-322,1.98E-230,3.47E-254,3.95253e-322,6.7687e-322,0.0410641,0.780148,1.0E-323
550800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.85E-207,4.10074e-322,9.17E-231,2.58E-254,3.95253e-322,6.7687e-322,0.0411264,0.78029,1.0E-323
550900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.10E-207,4.10074e-322,4.24E-231,1.91E-254,3.95253e-322,6.7687e-322,0.0407586,0.781229,1.0E-323
551000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.51E-208,4.10074e-322,1.95E-231,1.41E-254,3.95253e-322,6.7687e-322,0.0403776,0.781522,1.0E-323
551100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.86E-208,4.10074e-322,8.99E-232,1.04E-254,3.95253e-322,6.7687e-322,0.0398858,0.783763,1.0E-323
551200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.29E-208,4.10074e-322,4.14E-232,7.73E-255,3.95253e-322,6.7687e-322,0.0400163,0.785756,1.0E-323
551300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.35E-208,4.10074e-322,1.89E-232,5.69E-255,3.95253e-322,6.7687e-322,0.0397387,0.785288,1.0E-323
551400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.98E-209,4.10074e-322,8.70E-233,4.21E-255,3.95253e-322,6.7687e-322,0.040078,0.785675,1.0E-323
551500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.72E-209,4.10074e-322,4.00E-233,3.12E-255,3.95253e-322,6.7687e-322,0.0406997,0.782182,1.0E-323
551600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.80E-209,4.10074e-322,1.84E-233,2.30E-255,3.95253e-322,6.7687e-322,0.0407314,0.783079,1.0E-323
551700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.66E-209,4.10074e-322,8.50E-234,1.71E-255,3.95253e-322,6.7687e-322,0.0409369,0.781251,1.0E-323
551800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.84E-210,4.10074e-322,3.92E-234,1.26E-255,3.95253e-322,6.7687e-322,0.0410346,0.780185,1.0E-323
551900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.82E-210,4.10074e-322,1.80E-234,9.30E-256,3.95253e-322,6.7687e-322,0.0402725,0.781696,1.0E-323
552000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.46E-210,4.10074e-322,8.30E-235,6.90E-256,3.95253e-322,6.7687e-322,0.0405692,0.780195,1.0E-323
552100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.06E-210,4.10074e-322,3.83E-235,5.11E-256,3.95253e-322,6.7687e-322,0.0404491,0.780891,1.0E-323
552200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.22E-210,4.10074e-322,1.77E-235,3.79E-256,3.95253e-322,6.7687e-322,0.0407969,0.780646,1.0E-323
552300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.25E-211,4.10074e-322,8.18E-236,2.81E-256,3.95253e-322,6.7687e-322,0.0406234,0.780169,1.0E-323
552400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.32E-211,4.10074e-322,3.79E-236,2.08E-256,3.95253e-322,6.7687e-322,0.0408897,0.780592,1.0E-323
552500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.57E-211,4.10074e-322,1.75E-236,1.55E-256,3.95253e-322,6.7687e-322,0.0408115,0.779433,1.0E-323
552600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.53E-211,4.10074e-322,8.11E-237,1.15E-256,3.95253e-322,6.7687e-322,0.0408632,0.780728,1.0E-323
552700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.08E-212,4.10074e-322,3.74E-237,8.50E-257,3.95253e-322,6.7687e-322,0.0407614,0.778927,1.0E-323
552800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.41E-212,4.10074e-322,1.73E-237,6.32E-257,3.95253e-322,6.7687e-322,0.0404107,0.779881,1.0E-323
552900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.22E-212,4.10074e-322,8.02E-238,4.69E-257,3.95253e-322,6.7687e-322,0.0407397,0.780032,1.0E-323
553000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.92E-212,4.10074e-322,3.71E-238,3.48E-257,3.95253e-322,6.7687e-322,0.0404646,0.780611,1.0E-323
553100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.14E-212,4.10074e-322,1.72E-238,2.58E-257,3.95253e-322,6.7687e-322,0.040218,0.782814,1.0E-323
553200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.76E-213,4.10074e-322,7.92E-239,1.91E-257,3.95253e-322,6.7687e-322,0.0401305,0.780823,1.0E-323
553300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.02E-213,4.10074e-322,3.66E-239,1.42E-257,3.95253e-322,6.7687e-322,0.0402926,0.781509,1.0E-323
553400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.39E-213,4.10074e-322,1.69E-239,1.05E-257,3.95253e-322,6.7687e-322,0.0404176,0.781348,1.0E-323
553500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.42E-213,4.10074e-322,7.80E-240,7.79E-258,3.95253e-322,6.7687e-322,0.0404381,0.780025,1.0E-323
553600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.41E-214,4.10074e-322,3.59E-240,5.75E-258,3.95253e-322,6.7687e-322,0.0399089,0.782946,1.0E-323
553700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.98E-214,4.10074e-322,1.65E-240,4.25E-258,3.95253e-322,6.7687e-322,0.0400026,0.783284,1.0E-323
553800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.94E-214,4.10074e-322,7.58E-241,3.14E-258,3.95253e-322,6.7687e-322,0.0398294,0.782881,1.0E-323
553900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.74E-214,4.10074e-322,3.49E-241,2.32E-258,3.95253e-322,6.7687e-322,0.0400369,0.781475,1.0E-323
554000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.03E-214,4.10074e-322,1.61E-241,1.72E-258,3.95253e-322,6.7687e-322,0.039822,0.780376,1.0E-323
554100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.16E-215,4.10074e-322,7.43E-242,1.28E-258,3.95253e-322,6.7687e-322,0.0399379,0.782234,1.0E-323
554200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.66E-215,4.10074e-322,3.43E-242,9.47E-259,3.95253e-322,6.7687e-322,0.0400952,0.782484,1.0E-323
554300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.17E-215,4.10074e-322,1.58E-242,7.00E-259,3.95253e-322,6.7687e-322,0.0402553,0.781372,1.0E-323
554400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.29E-215,4.10074e-322,7.28E-243,5.18E-259,3.95253e-322,6.7687e-322,0.0402434,0.781246,1.0E-323
554500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.65E-216,4.10074e-322,3.37E-243,3.84E-259,3.95253e-322,6.7687e-322,0.0407045,0.779728,1.0E-323
554600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.55E-216,4.10074e-322,1.56E-243,2.85E-259,3.95253e-322,6.7687e-322,0.0407266,0.779031,1.0E-323
554700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.71E-216,4.10074e-322,7.21E-244,2.12E-259,3.95253e-322,6.7687e-322,0.0410338,0.779106,1.0E-323
554800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.62E-216,4.10074e-322,3.34E-244,1.57E-259,3.95253e-322,6.7687e-322,0.0409434,0.778854,1.0E-323
554900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.60E-217,4.10074e-322,1.54E-244,1.16E-259,3.95253e-322,6.7687e-322,0.0408126,0.777714,1.0E-323
555000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.72E-217,4.10074e-322,7.15E-245,8.65E-260,3.95253e-322,6.7687e-322,0.0408977,0.779322,1.0E-323
555100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.41E-217,4.10074e-322,3.32E-245,6.44E-260,3.95253e-322,6.7687e-322,0.041514,0.775892,1.0E-323
555200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.04E-217,4.10074e-322,1.54E-245,4.79E-260,3.95253e-322,6.7687e-322,0.0415077,0.775903,1.0E-323
555300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.22E-217,4.10074e-322,7.18E-246,3.56E-260,3.95253e-322,6.7687e-322,0.0417724,0.773691,1.0E-323
555400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.30E-218,4.10074e-322,3.34E-246,2.65E-260,3.95253e-322,6.7687e-322,0.0415699,0.774226,1.0E-323
555500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.37E-218,4.10074e-322,1.56E-246,1.97E-260,3.95253e-322,6.7687e-322,0.0415896,0.77399,1.0E-323
555600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.62E-218,4.10074e-322,7.27E-247,1.47E-260,3.95253e-322,6.7687e-322,0.0415651,0.775361,1.0E-323
555700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.56E-218,4.10074e-322,3.38E-247,1.09E-260,3.95253e-322,6.7687e-322,0.0414514,0.772833,1.0E-323
555800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.37E-219,4.10074e-322,1.58E-247,8.15E-261,3.95253e-322,6.7687e-322,0.0407815,0.778191,1.0E-323
555900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.59E-219,4.10074e-322,7.31E-248,6.06E-261,3.95253e-322,6.7687e-322,0.0407721,0.778077,1.0E-323
556000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.32E-219,4.10074e-322,3.38E-248,4.49E-261,3.95253e-322,6.7687e-322,0.0402752,0.780314,1.0E-323
556100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.97E-219,4.10074e-322,1.56E-248,3.32E-261,3.95253e-322,6.7687e-322,0.0400439,0.781277,1.0E-323
556200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.17E-219,4.10074e-322,7.21E-249,2.46E-261,3.95253e-322,6.7687e-322,0.0401388,0.781543,1.0E-323
556300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.95E-220,4.10074e-322,3.32E-249,1.82E-261,3.95253e-322,6.7687e-322,0.0401211,0.77777,1.0E-323
556400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.14E-220,4.10074e-322,1.54E-249,1.35E-261,3.95253e-322,6.7687e-322,0.0402858,0.780163,1.0E-323
556500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.46E-220,4.10074e-322,7.12E-250,1.00E-261,3.95253e-322,6.7687e-322,0.0405004,0.779725,1.0E-323
556600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.47E-220,4.10074e-322,3.29E-250,7.45E-262,3.95253e-322,6.7687e-322,0.0405139,0.779162,1.0E-323
556700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.70E-221,4.10074e-322,1.52E-250,5.51E-262,3.95253e-322,6.7687e-322,0.040098,0.777408,1.0E-323
556800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.20E-221,4.10074e-322,7.06E-251,4.10E-262,3.95253e-322,6.7687e-322,0.039337,0.783944,1.0E-323
556900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.08E-221,4.10074e-322,3.25E-251,3.04E-262,3.95253e-322,6.7687e-322,0.0392387,0.783577,1.0E-323
557000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.83E-221,4.10074e-322,1.50E-251,2.25E-262,3.95253e-322,6.7687e-322,0.0392531,0.784089,1.0E-323
557100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.08E-221,4.10074e-322,6.90E-252,1.67E-262,3.95253e-322,6.7687e-322,0.0391764,0.783463,1.0E-323
557200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.42E-222,4.10074e-322,3.17E-252,1.23E-262,3.95253e-322,6.7687e-322,0.0389804,0.785865,1.0E-323
557300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.79E-222,4.10074e-322,1.46E-252,9.09E-263,3.95253e-322,6.7687e-322,0.0389395,0.785557,1.0E-323
557400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.24E-222,4.10074e-322,6.67E-253,6.71E-263,3.95253e-322,6.7687e-322,0.0388161,0.786325,1.0E-323
557500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.32E-222,4.10074e-322,3.06E-253,4.95E-263,3.95253e-322,6.7687e-322,0.0389921,0.785334,1.0E-323
557600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,7.79E-223,4.10074e-322,1.40E-253,3.64E-263,3.95253e-322,6.7687e-322,0.0388292,0.786811,1.0E-323
557700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.59E-223,4.10074e-322,6.39E-254,2.68E-263,3.95253e-322,6.7687e-322,0.0388293,0.786008,1.0E-323
557800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.71E-223,4.10074e-322,2.93E-254,1.98E-263,3.95253e-322,6.7687e-322,0.039328,0.785417,1.0E-323
557900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.60E-223,4.10074e-322,1.35E-254,1.47E-263,3.95253e-322,6.7687e-322,0.0397311,0.783531,1.0E-323
558000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,9.49E-224,4.10074e-322,6.21E-255,1.08E-263,3.95253e-322,6.7687e-322,0.0400333,0.781347,1.0E-323
558100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.62E-224,4.10074e-322,2.85E-255,7.99E-264,3.95253e-322,6.7687e-322,0.0399836,0.780582,1.0E-323
558200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.33E-224,4.10074e-322,1.31E-255,5.91E-264,3.95253e-322,6.7687e-322,0.0399901,0.779435,1.0E-323
558300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.98E-224,4.10074e-322,6.06E-256,4.37E-264,3.95253e-322,6.7687e-322,0.0396311,0.784029,1.0E-323
558400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.17E-224,4.10074e-322,2.79E-256,3.23E-264,3.95253e-322,6.7687e-322,0.0401461,0.782098,1.0E-323
558500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.93E-225,4.10074e-322,1.29E-256,2.39E-264,3.95253e-322,6.7687e-322,0.0404777,0.77935,1.0E-323
558600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.12E-225,4.10074e-322,5.94E-257,1.77E-264,3.95253e-322,6.7687e-322,0.0406653,0.777481,1.0E-323
558700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.45E-225,4.10074e-322,2.75E-257,1.31E-264,3.95253e-322,6.7687e-322,0.0410559,0.776005,1.0E-323
558800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.46E-225,4.10074e-322,1.28E-257,9.73E-265,3.95253e-322,6.7687e-322,0.0412603,0.775588,1.0E-323
558900,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.73E-226,4.10074e-322,5.94E-258,7.23E-265,3.95253e-322,6.7687e-322,0.0413926,0.775219,1.0E-323
559000,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,5.21E-226,4.10074e-322,2.76E-258,5.38E-265,3.95253e-322,6.7687e-322,0.0417397,0.773523,1.0E-323
559100,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,3.12E-226,4.10074e-322,1.28E-258,4.00E-265,3.95253e-322,6.7687e-322,0.0419119,0.773015,1.0E-323
559200,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.87E-226,4.10074e-322,5.99E-259,2.98E-265,3.95253e-322,6.7687e-322,0.0422546,0.771237,1.0E-323
559300,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.12E-226,4.10074e-322,2.80E-259,2.22E-265,3.95253e-322,6.7687e-322,0.0424737,0.770381,1.0E-323
559400,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,6.74E-227,4.10074e-322,1.31E-259,1.66E-265,3.95253e-322,6.7687e-322,0.0425169,0.769553,1.0E-323
559500,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,4.05E-227,4.10074e-322,6.15E-260,1.24E-265,3.95253e-322,6.7687e-322,0.0417277,0.773611,1.0E-323
559600,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,2.43E-227,4.10074e-322,2.87E-260,9.25E-266,3.95253e-322,6.7687e-322,0.0416841,0.774165,1.0E-323
559700,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,1.46E-227,4.10074e-322,1.34E-260,6.90E-266,3.95253e-322,6.7687e-322,0.0418863,0.770445,1.0E-323
559800,8.39912e-323,2.66795e-322,3.06321e-322,2.17389e-322,8.74E-228,4.10074e-322,6.26E-261,5.15E-266,3.95253e-322,6.7687e-322,0.0413005,0.773248,1.0E-323
