generation,ave_total_payoff
953750,2.985916099
953800,2.984701974
953850,2.986716761
953900,2.986336547
953950,2.986488443
954000,2.986404396
954050,2.986527929
954100,2.986644064
954150,2.986501987
954200,2.98661354
954250,2.985527074
954300,2.985145149
954350,2.985294383
954400,2.986237657
954450,2.98668054
954500,2.986532336
954550,2.98534254
954600,2.986444342
954650,2.985996766
954700,2.985963928
954750,2.985021753
954800,2.986650424
954850,2.986466676
954900,2.986086758
954950,2.985960728
955000,2.986482391
955050,2.986680716
955100,2.985268575
955150,2.986405573
955200,2.986929029
955250,2.985339205
955300,2.986902223
955350,2.984898271
955400,2.986500252
955450,2.983810053
955500,2.987014536
955550,2.986569701
955600,2.98662014
955650,2.98671279
955700,2.986453116
955750,2.985577482
955800,2.986323627
955850,2.985973436
955900,2.986602885
955950,2.986818845
956000,2.985689281
956050,2.98628124
956100,2.985989215
956150,2.985649475
956200,2.985535698
956250,2.986417367
956300,2.986423583
956350,2.986925558
956400,2.985960647
956450,2.985284246
956500,2.986141669
956550,2.986402189
956600,2.98660087
956650,2.984850439
956700,2.985394462
956750,2.986679586
956800,2.986699972
956850,2.985238845
956900,2.985375216
956950,2.986034884
957000,2.985874111
957050,2.986580317
957100,2.986368123
957150,2.984113808
957200,2.986487233
957250,2.986659351
957300,2.984333554
957350,2.985490893
957400,2.986020146
957450,2.985754111
957500,2.986536123
957550,2.986111027
957600,2.985653708
957650,2.984989381
957700,2.986608919
957750,2.986270247
957800,2.985884296
957850,2.986285107
957900,2.986725246
957950,2.986704188
958000,2.986303034
958050,2.986343105
958100,2.985332465
958150,2.986716337
958200,2.986318991
958250,2.986015643
958300,2.986637145
958350,2.986787253
958400,2.986893477
958450,2.985341944
958500,2.985112754
958550,2.986974333
958600,2.986930116
958650,2.986594185
958700,2.986874765
958750,2.986958297
958800,2.986206997
958850,2.985601378
958900,2.986059852
958950,2.986005278
959000,2.986828203
959050,2.986959149
959100,2.98667669
959150,2.986062674
959200,2.983398569
959250,2.986247017
959300,2.986000508
959350,2.986880591
959400,2.986259413
959450,2.986131683
959500,2.985470146
959550,2.986537051
959600,2.984704658
959650,2.986332645
959700,2.986781764
959750,2.986824113
959800,2.986854259
959850,2.985272938
959900,2.985906563
959950,2.985034244
960000,2.986053916
960050,2.986506803
960100,2.984474987
960150,2.986430813
960200,2.986506225
960250,2.986088123
960300,2.984879789
960350,2.984600621
960400,2.986605741
960450,2.986335562
960500,2.985221275
960550,2.985778161
960600,2.985582908
960650,2.985486955
960700,2.986189712
960750,2.985550649
960800,2.986368248
960850,2.985263505
960900,2.986797778
960950,2.986736733
961000,2.985927921
961050,2.986188773
961100,2.985054444
961150,2.98662448
961200,2.9867687
961250,2.986768061
961300,2.984142588
961350,2.986360964
961400,2.985836511
961450,2.986914406
961500,2.984724641
961550,2.984872667
961600,2.986751358
961650,2.98639984
961700,2.986799205
961750,2.986295902
961800,2.986422775
961850,2.986876489
961900,2.986921265
961950,2.985977503
962000,2.986538872
962050,2.985288245
962100,2.986827767
962150,2.986770671
962200,2.986689446
962250,2.983030488
962300,2.986337437
962350,2.986712168
962400,2.986755794
962450,2.985099403
962500,2.986786941
962550,2.986417241
962600,2.986785169
962650,2.985712243
962700,2.985817101
962750,2.985904571
962800,2.986497383
962850,2.98659761
962900,2.984484367
962950,2.985494159
963000,2.986745882
963050,2.986203561
963100,2.986502427
963150,2.984858833
963200,2.986171359
963250,2.986696586
963300,2.986433052
963350,2.985613573
963400,2.985534478
963450,2.985986767
963500,2.985814739
963550,2.986354533
963600,2.986410063
963650,2.986664194
963700,2.986569913
963750,2.985864198
963800,2.986395242
963850,2.98607188
963900,2.986476945
963950,2.985741174
964000,2.985681477
964050,2.984791403
964100,2.986099971
964150,2.98672062
964200,2.986858437
964250,2.986208127
964300,2.985889254
964350,2.98576035
964400,2.986893478
964450,2.986855519
964500,2.985037106
964550,2.986482807
964600,2.98587199
964650,2.986802042
964700,2.986725048
964750,2.985201967
964800,2.98663271
964850,2.986816678
964900,2.986393109
964950,2.986772752
965000,2.986585448
965050,2.984287661
965100,2.986590332
965150,2.985568494
965200,2.985566133
965250,2.98544596
965300,2.98450564
965350,2.985828944
965400,2.986530432
965450,2.985659093
965500,2.986767105
965550,2.985817563
965600,2.986711428
965650,2.986049858
965700,2.986597176
965750,2.984743772
965800,2.986603933
965850,2.985660371
965900,2.985647665
965950,2.985664306
966000,2.986462327
966050,2.985166506
966100,2.986664433
966150,2.986223965
966200,2.985826002
966250,2.986599287
966300,2.985475577
966350,2.986866424
966400,2.985675587
966450,2.984746395
966500,2.983001949
966550,2.985751334
966600,2.986766449
966650,2.985505622
966700,2.984954684
966750,2.986552123
966800,2.986431684
966850,2.982681671
966900,2.986817876
966950,2.985804275
967000,2.986860999
967050,2.981932619
967100,2.986733169
967150,2.985246685
967200,2.986391901
967250,2.985620626
967300,2.986815727
967350,2.986387246
967400,2.985715435
967450,2.986403116
967500,2.984350051
967550,2.984636991
967600,2.986115019
967650,2.986705311
967700,2.984818997
967750,2.986494668
967800,2.986226031
967850,2.985043329
967900,2.986601521
967950,2.986674965
968000,2.985994296
968050,2.983656244
968100,2.98649498
968150,2.9863246
968200,2.985900193
968250,2.986604454
968300,2.986645683
968350,2.985371215
968400,2.985874073
968450,2.98560606
968500,2.985965755
968550,2.98661993
968600,2.985170747
968650,2.985506205
968700,2.985475558
968750,2.984165738
968800,2.986269537
968850,2.986753139
968900,2.985519045
968950,2.985282613
969000,2.985619949
969050,2.985999849
969100,2.986261635
969150,2.985760043
969200,2.98598451
969250,2.985288532
969300,2.986551147
969350,2.986636507
969400,2.984639586
969450,2.986309459
969500,2.986103113
969550,2.98640222
969600,2.986592325
969650,2.986438351
969700,2.98621899
969750,2.986181271
969800,2.986885965
969850,2.986570651
969900,2.986477373
969950,2.985981619
970000,2.985615056
970050,2.986934028
970100,2.986295728
970150,2.986396297
970200,2.986878751
970250,2.982953306
970300,2.98484631
970350,2.98506609
970400,2.986698905
970450,2.986714224
970500,2.986220226
970550,2.986530609
970600,2.984929588
970650,2.985916904
970700,2.985949948
970750,2.985835836
970800,2.986050173
970850,2.986069621
970900,2.986821596
970950,2.986523441
971000,2.986729772
971050,2.985365408
971100,2.986115883
971150,2.986445052
971200,2.985850772
971250,2.986909544
971300,2.986878146
971350,2.98627888
971400,2.986436456
971450,2.986661448
971500,2.986624425
971550,2.986494898
971600,2.985086791
971650,2.985580431
971700,2.986379145
971750,2.985124322
971800,2.98641545
971850,2.984334682
971900,2.986679269
971950,2.983372546
972000,2.986386799
972050,2.986125847
972100,2.986061309
972150,2.986605068
972200,2.984524977
972250,2.985579406
972300,2.986133743
972350,2.985741802
972400,2.986783748
972450,2.986458495
972500,2.986593575
972550,2.986394611
972600,2.984408194
972650,2.986689277
972700,2.985197331
972750,2.986446238
972800,2.985328764
972850,2.986319284
972900,2.986118086
972950,2.986367538
973000,2.983618161
973050,2.986726672
973100,2.986676488
973150,2.984857918
973200,2.986479416
973250,2.986848507
973300,2.985874849
973350,2.985998879
973400,2.985146034
973450,2.986209896
973500,2.98577625
973550,2.985596995
973600,2.986509578
973650,2.986736472
973700,2.985497132
973750,2.986518413
973800,2.986807572
973850,2.986147906
973900,2.985743154
973950,2.984182726
974000,2.985198002
974050,2.986702218
974100,2.98525288
974150,2.98533693
974200,2.984839837
974250,2.986165559
974300,2.986914064
974350,2.986107412
974400,2.985714342
974450,2.98557073
974500,2.986131613
974550,2.986753931
974600,2.986500165
974650,2.985804106
974700,2.985720936
974750,2.982943236
974800,2.985428802
974850,2.985431138
974900,2.986736096
974950,2.985671583
975000,2.984809068
975050,2.986710507
975100,2.986241158
975150,2.984992299
975200,2.986165791
975250,2.985990926
975300,2.98611129
975350,2.986686263
975400,2.985123444
975450,2.986217785
975500,2.986383147
975550,2.985490838
975600,2.986479607
975650,2.98617003
975700,2.986310133
975750,2.986774434
975800,2.986146481
975850,2.985167123
975900,2.984280608
975950,2.98682181
976000,2.986842488
976050,2.985644808
976100,2.985666263
976150,2.986710977
976200,2.985193999
976250,2.986448295
976300,2.985334536
976350,2.983886015
976400,2.986701456
976450,2.986461978
976500,2.986100077
976550,2.985271341
976600,2.98642492
976650,2.986224595
976700,2.98603551
976750,2.986435438
976800,2.98593483
976850,2.985990852
976900,2.986000449
976950,2.986538135
977000,2.985475855
977050,2.986551191
977100,2.984248146
977150,2.985213631
977200,2.985862195
977250,2.985698737
977300,2.986733368
977350,2.986624871
977400,2.986544645
977450,2.986314414
977500,2.98654986
977550,2.986848652
977600,2.986760703
977650,2.985629284
977700,2.986240785
977750,2.985535246
977800,2.985717342
977850,2.986041109
977900,2.986736465
977950,2.984442015
978000,2.986292246
978050,2.98521472
978100,2.986100755
978150,2.986921752
978200,2.983986354
978250,2.986605572
978300,2.986239156
978350,2.985845722
978400,2.986506445
978450,2.984559554
978500,2.98605855
978550,2.986531549
978600,2.985985762
978650,2.986603265
978700,2.984300354
978750,2.986886198
978800,2.985215294
978850,2.986831913
978900,2.986862025
978950,2.986520257
979000,2.986130961
979050,2.986288132
979100,2.985986746
979150,2.986761299
979200,2.986519544
979250,2.984117462
979300,2.986594777
979350,2.986255706
979400,2.98588595
979450,2.986720154
979500,2.986171106
979550,2.984886993
979600,2.986358267
979650,2.983980395
979700,2.985989568
979750,2.986586245
979800,2.986468911
979850,2.985698675
979900,2.985129617
979950,2.986445884
980000,2.985818603
980050,2.985966959
980100,2.986640018
980150,2.98559031
980200,2.98663157
980250,2.985964288
980300,2.98617708
980350,2.985116738
980400,2.98601592
980450,2.985917146
980500,2.986123959
980550,2.985497538
980600,2.98585607
980650,2.986159904
980700,2.986353975
980750,2.986261621
980800,2.986329204
980850,2.986167003
980900,2.986579593
980950,2.986353135
981000,2.985967298
981050,2.984603724
981100,2.986060011
981150,2.986601813
981200,2.985606476
981250,2.986952198
981300,2.985723738
981350,2.98688348
981400,2.986697578
981450,2.986716106
981500,2.987008977
981550,2.986762175
981600,2.986258405
981650,2.985135918
981700,2.986844229
981750,2.985987045
981800,2.98602818
981850,2.985913816
981900,2.986447136
981950,2.986101235
982000,2.985912187
982050,2.986588926
982100,2.986754667
982150,2.986465089
982200,2.985797915
982250,2.986614767
982300,2.985905286
982350,2.986897791
982400,2.986422727
982450,2.986646282
982500,2.986580012
982550,2.986450126
982600,2.986875071
982650,2.986095729
982700,2.985953719
982750,2.984092188
982800,2.984516222
982850,2.986658927
982900,2.985345866
982950,2.98622865
983000,2.98653952
983050,2.985962931
983100,2.986318132
983150,2.985935346
983200,2.984752826
983250,2.985881708
983300,2.986123501
983350,2.986325822
983400,2.986568884
983450,2.986554767
983500,2.986174771
983550,2.985691005
983600,2.986552319
983650,2.986033932
983700,2.986408009
983750,2.985849445
983800,2.985020034
983850,2.986889646
983900,2.984105695
983950,2.986352588
984000,2.98657623
984050,2.985330996
984100,2.986933835
984150,2.986896845
984200,2.986901694
984250,2.986913359
984300,2.986115524
984350,2.985177225
984400,2.986563757
984450,2.986138547
984500,2.985870988
984550,2.986606914
984600,2.986621349
984650,2.986740862
984700,2.985986184
984750,2.98690734
984800,2.986906026
984850,2.986630661
984900,2.986334713
984950,2.98677196
985000,2.985140337
985050,2.98685144
985100,2.98649433
985150,2.985746676
985200,2.985893246
985250,2.986405789
985300,2.986790187
985350,2.986741474
985400,2.985950045
985450,2.986253877
985500,2.9857741
985550,2.984956858
985600,2.985564043
985650,2.98637347
985700,2.986748045
985750,2.985646249
985800,2.984811791
985850,2.985796736
985900,2.985587705
985950,2.983863846
986000,2.986202893
986050,2.985205021
986100,2.986340463
986150,2.985872265
986200,2.985126469
986250,2.98481652
986300,2.986112928
986350,2.986388374
986400,2.986623262
986450,2.986748108
986500,2.98631134
986550,2.986432952
986600,2.986208062
986650,2.985817332
986700,2.986036486
986750,2.98399747
986800,2.983679263
986850,2.986668834
986900,2.986804182
986950,2.986952074
987000,2.985663569
987050,2.986818561
987100,2.986709717
987150,2.986144052
987200,2.986916077
987250,2.986881754
987300,2.98676172
987350,2.986629864
987400,2.985812843
987450,2.986414525
987500,2.986550178
987550,2.986901175
987600,2.986718213
987650,2.986961071
987700,2.986799514
987750,2.986240163
987800,2.986378115
987850,2.986064309
987900,2.984525706
987950,2.98576422
988000,2.984551027
988050,2.985980119
988100,2.984845858
988150,2.986407338
988200,2.986176304
988250,2.98653791
988300,2.984153354
988350,2.985821889
988400,2.985947831
988450,2.985778338
988500,2.986029603
988550,2.986503909
988600,2.985518811
988650,2.986270112
988700,2.983380939
988750,2.986428204
988800,2.986352772
988850,2.986744943
988900,2.98667995
988950,2.986623763
989000,2.984749902
989050,2.984576165
